,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PROFUNDIDADE,TEM_FERRO_FUNDIDO,SESSION_ID,ITEM_PRICE,INTERESTED
138581,256638176,10.0,1,24.5,1,39.0,1,310.71840739999993,49.99,0.0
138599,256638176,10.0,1,24.5,1,39.0,1,17.0558117778,49.99,0.0
138948,256638176,10.0,1,24.5,1,39.0,1,59.909981105,49.99,0.0
138992,258468188,10.0,6,24.5,1,39.0,1,985.80372693,49.99,0.0
139113,256638176,10.0,1,24.5,1,39.0,1,715.288692156,49.99,0.0
139277,256638176,10.0,1,24.5,1,39.0,1,707.05468504,49.99,0.0
139465,256638176,10.0,1,24.5,1,39.0,1,843.3180692660001,49.99,0.0
139598,256638176,10.0,1,24.5,1,39.0,1,431.22200055,49.99,0.0
139709,256638176,10.0,1,24.5,1,39.0,1,123.563802341,49.99,0.0
139810,256638176,10.0,1,24.5,1,39.0,1,165.926785,49.99,0.0
139985,257104276,4.7,2,19.5,2,33.0,2,141.469554175,49.99,0.0
140045,256638176,10.0,1,24.5,1,39.0,1,238.408135619,49.99,0.0
140590,256638176,10.0,1,24.5,1,39.0,1,890.978870723,49.32333333333334,0.0
140986,257165678,8.0,1,27.0,1,46.0,1,948.736742476,48.65666666666666,0.0
141216,256638176,10.0,1,24.5,1,39.0,1,594.260928326,47.99,0.0
141383,256638176,10.0,1,24.5,1,39.0,1,686.0368218369999,51.4297916667,0.0
141425,256638176,10.0,1,24.5,1,39.0,1,56.7993165069,49.99,0.0
141536,256638176,10.0,1,24.5,1,39.0,1,35.0270163125,82.49000000000002,0.0
141594,257104276,4.7,2,19.5,2,33.0,2,279.608486932,114.99,1.0
141617,256638176,10.0,1,24.5,1,39.0,1,77.74211143,49.99,0.0
141634,258468262,13.0,7,24.7,1,40.0,1,44.5132447544,73.56190476200001,0.0
141955,256638176,10.0,1,24.5,1,39.0,1,237.416415964,97.133809524,0.0
141978,257168168,3.0,1,22.0,1,42.5,1,199.065979971,120.705714286,0.0
142226,256638176,10.0,1,24.5,1,39.0,1,575.179221045,49.99,0.0
142257,256638176,10.0,1,24.5,1,39.0,1,75.8439619482,49.99,0.0
142666,256638176,10.0,1,24.5,1,39.0,1,907.3815158780001,47.99,0.0
143143,256638176,10.0,1,24.5,1,39.0,1,230.354490361,49.99,0.0
143649,257104276,4.7,2,19.5,2,33.0,2,36.728711944299995,49.99,0.0
144090,256638176,10.0,1,24.5,1,39.0,1,559.830124677,49.99,0.0
144113,256638176,10.0,1,24.5,1,39.0,1,764.190502796,49.99,0.0
144145,256638176,10.0,1,24.5,1,39.0,1,801.595655214,49.99,0.0
144212,256638176,10.0,1,24.5,1,39.0,1,707.225008192,49.99,0.0
144339,256638176,10.0,1,24.5,1,39.0,1,547.16008903,49.99,0.0
144953,256638176,10.0,1,24.5,1,39.0,1,796.4523781080002,49.99,0.0
144966,256638176,10.0,1,24.5,1,39.0,1,107.89983347799999,49.99,0.0
144979,256638176,10.0,1,24.5,1,39.0,1,713.192302293,49.99,0.0
145193,256638176,10.0,1,24.5,1,39.0,1,753.2793706880002,49.99,0.0
145233,256638176,10.0,1,24.5,1,39.0,1,424.67788698699997,49.99,0.0
145433,256638176,10.0,1,24.5,1,39.0,1,1.24880296107,49.99,0.0
145756,256638176,10.0,1,24.5,1,39.0,1,804.4465102639999,49.99,0.0
145880,256638176,10.0,1,24.5,1,39.0,1,556.38160813,49.99,0.0
145920,256638176,10.0,1,24.5,1,39.0,1,347.54387514,49.99,0.0
145954,256638176,10.0,1,24.5,1,39.0,1,861.1992658139999,49.99,0.0
146054,256638176,10.0,1,24.5,1,39.0,1,234.99868731900003,49.99,0.0
146603,256638176,10.0,1,24.5,1,39.0,1,478.608855561,49.99,0.0
146749,256638176,10.0,1,24.5,1,39.0,1,967.6645126610001,49.99,0.0
146984,256638176,10.0,1,24.5,1,39.0,1,603.5742381719999,49.99,0.0
147137,256638176,10.0,1,24.5,1,39.0,1,810.64359427,49.99,0.0
147158,256638176,10.0,1,24.5,1,39.0,1,32.2031175581,49.99,0.0
147198,256638176,10.0,1,24.5,1,39.0,1,223.11076880299998,49.99,0.0
147547,256638176,10.0,1,24.5,1,39.0,1,631.276945832,51.4297916667,0.0
147549,256638176,10.0,1,24.5,1,39.0,1,824.81405405,49.99,0.0
147691,256638176,10.0,1,24.5,1,39.0,1,199.269113327,49.99,0.0
148052,256638176,10.0,1,24.5,1,39.0,1,201.834983495,49.99,0.0
148191,256638176,10.0,1,24.5,1,39.0,1,921.150436773,49.99,0.0
148285,256638176,10.0,1,24.5,1,39.0,1,76.5743473269,49.99,0.0
148443,256638176,10.0,1,24.5,1,39.0,1,390.20006138599996,50.2097560976,0.0
148647,256638176,10.0,1,24.5,1,39.0,1,883.957455251,49.99,0.0
148714,257165678,8.0,1,27.0,1,46.0,1,736.8944197110001,164.9,1.0
148896,256638176,10.0,1,24.5,1,39.0,1,374.31259778599997,107.445,0.0
149060,256638176,10.0,1,24.5,1,39.0,1,828.080546423,49.99,0.0
149104,257104276,4.7,2,19.5,2,33.0,2,822.6115640039999,49.99,0.0
149328,256638176,10.0,1,24.5,1,39.0,1,112.020580684,49.99,0.0
149367,258468188,10.0,6,24.5,1,39.0,1,877.2148573530002,56.03,0.0
149452,258468188,10.0,6,24.5,1,39.0,1,875.276710947,53.01000000000001,0.0
149532,256638176,10.0,1,24.5,1,39.0,1,60.2939031867,49.99,0.0
149745,256638176,10.0,1,24.5,1,39.0,1,305.745542108,48.704285714300006,0.0
150066,257104276,4.7,2,19.5,2,33.0,2,607.4553547180001,49.347142857150004,0.0
150071,256638176,10.0,1,24.5,1,39.0,1,630.9581052375,49.99,0.0
150613,256638176,10.0,1,24.5,1,39.0,1,654.460855757,49.99,0.0
150721,256638176,10.0,1,24.5,1,39.0,1,731.531213772,49.99,1.0
150727,256638176,10.0,1,24.5,1,39.0,1,994.066287219,49.99,0.0
150844,256638176,10.0,1,24.5,1,39.0,1,135.680506824,48.704285714300006,0.0
150899,258468188,10.0,6,24.5,1,39.0,1,380.288607215,49.347142857150004,0.0
150919,256638176,10.0,1,24.5,1,39.0,1,168.825642404,49.99,0.0
150921,256638176,10.0,1,24.5,1,39.0,1,839.988805006,49.99,0.0
151065,256638176,10.0,1,24.5,1,39.0,1,589.971471867,49.99,0.0
151077,256638176,10.0,1,24.5,1,39.0,1,244.168766708,49.99,0.0
151348,256638176,10.0,1,24.5,1,39.0,1,370.96405209,49.99,0.0
151350,256638176,10.0,1,24.5,1,39.0,1,489.11027138099996,50.660957446800005,0.0
151574,256638176,10.0,1,24.5,1,39.0,1,711.536382528,51.33191489359999,0.0
151737,257165678,8.0,1,27.0,1,46.0,1,56.607616186499996,180.63,0.0
152247,256638176,10.0,1,24.5,1,39.0,1,685.259033856,49.99,0.0
152267,256638176,10.0,1,24.5,1,39.0,1,659.751089933,49.99,0.0
152323,256638176,10.0,1,24.5,1,39.0,1,80.6526069427,49.99,0.0
152546,256638176,10.0,1,24.5,1,39.0,1,445.742507363,49.99,0.0
152708,256638176,10.0,1,24.5,1,39.0,1,389.34592437599997,49.99,0.0
152796,256638176,10.0,1,24.5,1,39.0,1,6.844743526749999,49.99,0.0
152896,256638176,10.0,1,24.5,1,39.0,1,664.999387244,49.99,0.0
153067,256638176,10.0,1,24.5,1,39.0,1,922.335176948,49.99,0.0
153115,256638176,10.0,1,24.5,1,39.0,1,105.02212237100001,47.99,0.0
153442,256638176,10.0,1,24.5,1,39.0,1,749.361433853,49.99,0.0
153660,256638176,10.0,1,24.5,1,39.0,1,886.532006727,49.99,0.0
153800,256638176,10.0,1,24.5,1,39.0,1,702.7160900169998,49.99,0.0
154297,256638176,10.0,1,24.5,1,39.0,1,43.846864976800006,49.99,0.0
154467,256638176,10.0,1,24.5,1,39.0,1,639.704378023,49.99,0.0
154743,256638176,10.0,1,24.5,1,39.0,1,586.991728409,49.99,0.0
154772,256638176,10.0,1,24.5,1,39.0,1,894.6369845989999,49.99,0.0
155315,256638176,10.0,1,24.5,1,39.0,1,980.067971062,49.99,0.0
155542,256638176,10.0,1,24.5,1,39.0,1,974.52270955,49.99,0.0
155568,256638176,10.0,1,24.5,1,39.0,1,16.9021050656,48.704285714300006,0.0
155922,256638176,10.0,1,24.5,1,39.0,1,360.05933128099997,49.99,0.0
156117,257104276,4.7,2,19.5,2,33.0,2,469.29496367400003,49.99,0.0
156280,256638176,10.0,1,24.5,1,39.0,1,49.4836723419,49.99,0.0
156319,256638176,10.0,1,24.5,1,39.0,1,282.10901714700003,49.99,0.0
156548,256638176,10.0,1,24.5,1,39.0,1,600.184524373,49.99,0.0
156838,256638176,10.0,1,24.5,1,39.0,1,782.152785203,49.99,0.0
156849,257104276,4.7,2,19.5,2,33.0,2,1.68279544426,49.99,0.0
156914,256638176,10.0,1,24.5,1,39.0,1,998.688646855,49.99,0.0
156927,256638176,10.0,1,24.5,1,39.0,1,658.720960919,49.99,0.0
157112,256638176,10.0,1,24.5,1,39.0,1,678.8427162209999,47.99,0.0
157328,256638176,10.0,1,24.5,1,39.0,1,518.880609048,49.99,0.0
157333,256638176,10.0,1,24.5,1,39.0,1,942.766485359,49.99,0.0
157426,256638176,10.0,1,24.5,1,39.0,1,759.61147031,49.99,0.0
157564,256638176,10.0,1,24.5,1,39.0,1,123.80090989,49.99,0.0
157658,256638176,10.0,1,24.5,1,39.0,1,521.6446049169999,50.2097560976,0.0
157786,256638176,10.0,1,24.5,1,39.0,1,202.192518825,49.99,0.0
157960,256638176,10.0,1,24.5,1,39.0,1,952.895701163,49.99,0.0
158000,258469598,13.5,3,24.3,1,40.0,1,796.25971955,54.49500000000001,0.0
158734,256638176,10.0,1,24.5,1,39.0,1,524.413845843,59.0,0.0
158804,256638176,10.0,1,24.5,1,39.0,1,302.805779478,49.99,0.0
159145,256638176,10.0,1,24.5,1,39.0,1,960.3767835860001,49.99,0.0
159493,256638176,10.0,1,24.5,1,39.0,1,125.794900831,49.99,0.0
159801,256638176,10.0,1,24.5,1,39.0,1,706.8384712430002,49.99,0.0
159807,256638176,10.0,1,24.5,1,39.0,1,938.335151035,49.99,0.0
159841,256638176,10.0,1,24.5,1,39.0,1,850.0039357689999,49.99,0.0
160037,257104276,4.7,2,19.5,2,33.0,2,31.4310315642,49.99,0.0
160536,256638176,10.0,1,24.5,1,39.0,1,779.426750157,49.99,0.0
160737,256638176,10.0,1,24.5,1,39.0,1,868.64395316,49.99,0.0
160866,256638176,10.0,1,24.5,1,39.0,1,331.51143911099996,49.99,0.0
160917,256638176,10.0,1,24.5,1,39.0,1,345.10742628199995,49.99,0.0
161101,257165678,8.0,1,27.0,1,46.0,1,967.122415557,49.99,0.0
161106,256638176,10.0,1,24.5,1,39.0,1,328.50919907900004,49.99,0.0
161146,256638176,10.0,1,24.5,1,39.0,1,495.60915452800003,49.99,0.0
161350,256638176,10.0,1,24.5,1,39.0,1,277.71824890700003,49.99,0.0
161372,256638176,10.0,1,24.5,1,39.0,1,97.0513552986,49.99,0.0
161535,256638176,10.0,1,24.5,1,39.0,1,43.8987417053,73.74,0.0
161554,257104276,4.7,2,19.5,2,33.0,2,790.5525653889999,97.49,0.0
161584,256638176,10.0,1,24.5,1,39.0,1,475.560261419,47.99,0.0
161665,256638176,10.0,1,24.5,1,39.0,1,708.870515786,49.99,0.0
161891,256638176,10.0,1,24.5,1,39.0,1,721.600313574,49.99,0.0
161955,256638176,10.0,1,24.5,1,39.0,1,807.3339756889999,49.99,0.0
162010,256638176,10.0,1,24.5,1,39.0,1,542.087776136,49.99,0.0
162294,256638176,10.0,1,24.5,1,39.0,1,741.830061967,49.99,1.0
162364,256638176,10.0,1,24.5,1,39.0,1,643.603414703,49.99,0.0
162576,256638176,10.0,1,24.5,1,39.0,1,218.461562977,49.99,0.0
162805,256638176,10.0,1,24.5,1,39.0,1,525.325730883,49.99,0.0
162809,256638176,10.0,1,24.5,1,39.0,1,518.676643728,49.99,0.0
162826,256638176,10.0,1,24.5,1,39.0,1,807.367015131,49.99,0.0
162839,257104276,4.7,2,19.5,2,33.0,2,62.3169070792,49.99,0.0
162853,256638176,10.0,1,24.5,1,39.0,1,382.147951376,49.99,0.0
163018,256638176,10.0,1,24.5,1,39.0,1,905.9910102189999,56.03,0.0
163055,256638176,10.0,1,24.5,1,39.0,1,924.971988617,53.01000000000001,0.0
163084,256638176,10.0,1,24.5,1,39.0,1,249.394572777,49.99,0.0
163528,256638176,10.0,1,24.5,1,39.0,1,287.091340743,50.0998780488,0.0
163576,256638176,10.0,1,24.5,1,39.0,1,249.699242693,50.2097560976,0.0
163795,257104276,4.7,2,19.5,2,33.0,2,508.258458055,50.0998780488,0.0
164163,256638176,10.0,1,24.5,1,39.0,1,935.8970697039999,49.99,0.0
164191,256638176,10.0,1,24.5,1,39.0,1,340.089558781,49.99,0.0
164534,257104276,4.7,2,19.5,2,33.0,2,242.675156915,79.99,0.0
164540,256638176,10.0,1,24.5,1,39.0,1,395.217351259,49.99,0.0
164610,257104276,4.7,2,19.5,2,33.0,2,862.2541843930002,79.99,0.0
164635,257104276,4.7,2,19.5,2,33.0,2,908.7667532639999,79.99,0.0
164657,256638176,10.0,1,24.5,1,39.0,1,332.458521395,64.99,0.0
164955,256638176,10.0,1,24.5,1,39.0,1,730.962547895,49.99,0.0
165315,256638176,10.0,1,24.5,1,39.0,1,948.174839933,49.99,0.0
165401,256638176,10.0,1,24.5,1,39.0,1,337.959983183,49.99,0.0
165404,256638176,10.0,1,24.5,1,39.0,1,102.84680928,49.99,0.0
165411,256638176,10.0,1,24.5,1,39.0,1,805.342355034,49.99,0.0
165644,256638176,10.0,1,24.5,1,39.0,1,302.087054169,49.99,0.0
165842,256638176,10.0,1,24.5,1,39.0,1,781.68357032,49.99,0.0
165979,256638176,10.0,1,24.5,1,39.0,1,98.1880803907,47.99,0.0
166133,256638176,10.0,1,24.5,1,39.0,1,72.411463782,49.99,0.0
166331,257104276,4.7,2,19.5,2,33.0,2,579.432135162,49.99,0.0
166748,256638176,10.0,1,24.5,1,39.0,1,121.42137329,49.99,0.0
167389,257168210,8.0,5,27.0,1,46.0,1,501.35057333099996,49.99,0.0
167768,256638176,10.0,1,24.5,1,39.0,1,68.7804786832,49.99,0.0
167817,256638176,10.0,1,24.5,1,39.0,1,590.944678456,49.99,0.0
167981,256638176,10.0,1,24.5,1,39.0,1,945.911096478,49.99,0.0
167986,256638176,10.0,1,24.5,1,39.0,1,826.072821447,47.99,0.0
168055,256638176,10.0,1,24.5,1,39.0,1,396.851605372,49.99,0.0
168103,256638176,10.0,1,24.5,1,39.0,1,858.504939915,48.704285714300006,0.0
168131,256638176,10.0,1,24.5,1,39.0,1,111.035526265,49.99,0.0
168247,256638176,10.0,1,24.5,1,39.0,1,464.589433345,49.99,0.0
168340,256638176,10.0,1,24.5,1,39.0,1,240.992006683,59.0,0.0
168392,256638176,10.0,1,24.5,1,39.0,1,220.734713146,49.99,0.0
168405,256638176,10.0,1,24.5,1,39.0,1,303.937728993,49.99,0.0
168683,256638176,10.0,1,24.5,1,39.0,1,870.412668935,49.99,0.0
168767,256638176,10.0,1,24.5,1,39.0,1,717.0198717860001,49.99,0.0
168907,257104276,4.7,2,19.5,2,33.0,2,140.146869423,49.99,0.0
168978,256638176,10.0,1,24.5,1,39.0,1,101.964891185,49.99,0.0
169102,256638176,10.0,1,24.5,1,39.0,1,740.036801921,51.33191489359999,0.0
169252,257104276,4.7,2,19.5,2,33.0,2,303.41116116,79.99,0.0
169413,256638176,10.0,1,24.5,1,39.0,1,415.48699396300003,49.99,0.0
169509,256638176,10.0,1,24.5,1,39.0,1,256.59550997400004,49.99,0.0
169783,258468188,10.0,6,24.5,1,39.0,1,782.818827583,49.99,0.0
169881,256638176,10.0,1,24.5,1,39.0,1,496.36537100699996,49.99,0.0
169940,256638176,10.0,1,24.5,1,39.0,1,866.317403974,49.99,0.0
170089,256638176,10.0,1,24.5,1,39.0,1,457.32203703,49.99,0.0
170201,257162980,3.0,5,22.0,1,42.5,1,822.8975900610001,88.12,1.0
170530,256638176,10.0,1,24.5,1,39.0,1,585.166883074,49.99,0.0
170571,256638176,10.0,1,24.5,1,39.0,1,136.329495887,49.99,0.0
170686,256638176,10.0,1,24.5,1,39.0,1,9.16474040949,49.99,0.0
170838,256638176,10.0,1,24.5,1,39.0,1,29.018285752199997,49.99,0.0
171274,256638176,10.0,1,24.5,1,39.0,1,817.747640325,49.99,0.0
171512,256638176,10.0,1,24.5,1,39.0,1,967.32578519,49.99,0.0
171561,258467700,13.0,4,24.7,1,40.0,1,681.651839037,77.57,0.0
171610,256638176,10.0,1,24.5,1,39.0,1,679.945466323,49.99,0.0
171831,256638176,10.0,1,24.5,1,39.0,1,185.777260775,51.4297916667,0.0
171838,256638176,10.0,1,24.5,1,39.0,1,813.135538473,50.2097560976,0.0
172002,256638176,10.0,1,24.5,1,39.0,1,394.91983751199996,49.99,0.0
172087,256638176,10.0,1,24.5,1,39.0,1,638.58762249,49.99,0.0
172106,256638176,10.0,1,24.5,1,39.0,1,310.149041529,49.99,1.0
172253,256638176,10.0,1,24.5,1,39.0,1,268.140751233,49.99,0.0
172371,256638176,10.0,1,24.5,1,39.0,1,103.35724471799999,49.99,0.0
173716,256638176,10.0,1,24.5,1,39.0,1,582.2746938280001,49.99,0.0
173867,256638176,10.0,1,24.5,1,39.0,1,847.161305146,49.99,0.0
173898,256638176,10.0,1,24.5,1,39.0,1,685.259662134,49.99,0.0
173997,256638176,10.0,1,24.5,1,39.0,1,486.92054782900004,48.99,0.0
174050,256638176,10.0,1,24.5,1,39.0,1,279.81379978,47.99,0.0
174297,256638176,10.0,1,24.5,1,39.0,1,577.852643551,49.99,0.0
174552,256638176,10.0,1,24.5,1,39.0,1,61.4284116437,49.99,0.0
174850,256638176,10.0,1,24.5,1,39.0,1,617.4104330069999,49.99,0.0
174921,256638176,10.0,1,24.5,1,39.0,1,873.7024578639999,49.99,0.0
174997,256638176,10.0,1,24.5,1,39.0,1,489.470055628,49.99,0.0
175039,257162980,3.0,5,22.0,1,42.5,1,682.14032386,82.64,0.0
175165,256638176,10.0,1,24.5,1,39.0,1,718.66037773,49.99,0.0
175521,258468188,10.0,6,24.5,1,39.0,1,230.817564772,56.03,0.0
175591,257104276,4.7,2,19.5,2,33.0,2,566.033063824,53.01000000000001,0.0
175678,256638176,10.0,1,24.5,1,39.0,1,606.612485288,49.99,0.0
