,ITEM_ID,ALTURA,LARGURA,MARCA,PROFUNDIDADE,SESSION_ID,ITEM_PRICE,INTERESTED
126317,216538542,13.0,15.0,TRAMONTINA,14.0,187.12147227900002,63.699,0.0
126324,257256182,12.0,13.0,BRINOX,17.5,339.899724821,34.99,0.0
126363,216538542,13.0,15.0,TRAMONTINA,14.0,663.380445346,66.2444444444,0.0
126449,216538542,13.0,15.0,TRAMONTINA,14.0,487.08030137199995,65.0,0.0
126478,216538542,13.0,15.0,TRAMONTINA,14.0,759.6866765039999,62.6734693878,0.0
126602,216538542,13.0,15.0,TRAMONTINA,14.0,413.35268668199996,65.0,1.0
126667,216538542,13.0,15.0,TRAMONTINA,14.0,44.210883361899995,65.7128571429,0.0
126681,216538542,13.0,15.0,TRAMONTINA,14.0,991.643861495,65.0,1.0
126716,216538542,13.0,15.0,TRAMONTINA,14.0,872.0451815089999,65.0,0.0
126717,216538542,13.0,15.0,TRAMONTINA,14.0,265.275402083,62.3333333333,0.0
126745,258463142,12.0,13.0,BRINOX,17.5,875.276710947,70.17416666665,0.0
126748,257169156,12.333333333333334,13.666666666666666,BRINOX,16.333333333333332,226.573643928,78.015,0.0
127166,257169156,12.666666666666666,14.333333333333334,BRINOX,15.166666666666666,54.200387388900005,81.09,0.0
127181,216538542,13.0,15.0,TRAMONTINA,14.0,450.70883387,65.0,1.0
127189,258462864,11.0,11.0,BRINOX,15.5,486.798580473,26.14,0.0
127310,216538542,13.0,15.0,TRAMONTINA,14.0,175.78609740099998,66.275,0.0
127338,216538542,13.0,15.0,TRAMONTINA,14.0,840.746226582,64.985,0.0
127358,258464144,11.3,13.0,BRINOX,19.5,989.833056019,64.99,0.0
127394,258464272,11.0,11.0,BRINOX,15.5,64.39949292819999,64.995,0.0
127534,216538542,13.0,15.0,TRAMONTINA,14.0,766.68398626,65.0,0.0
127564,216538542,13.0,15.0,TRAMONTINA,14.0,50.8565126803,68.39,0.0
127901,216538542,13.0,15.0,TRAMONTINA,14.0,54.4260847865,64.5973333333,0.0
127906,216538542,13.0,15.0,TRAMONTINA,14.0,897.815030473,65.0,0.0
127932,216538542,13.0,15.0,TRAMONTINA,14.0,435.105717888,59.0,0.0
127965,216538542,13.0,15.0,TRAMONTINA,14.0,535.206992003,65.0,0.0
127974,216538542,13.0,15.0,TRAMONTINA,14.0,466.621125198,65.0,0.0
128120,216538542,13.0,15.0,TRAMONTINA,14.0,221.62151535,65.2268181818,0.0
128244,257256182,12.0,13.0,BRINOX,17.5,950.836534571,34.99,0.0
128259,216538542,13.0,15.0,TRAMONTINA,14.0,567.111232244,65.7128571429,0.0
128295,257169156,13.0,15.0,TRAMONTINA,14.0,762.905198691,78.015,0.0
128334,216538542,13.0,15.0,TRAMONTINA,14.0,618.53756261,65.44800000000001,0.0
128363,216538542,13.0,15.0,TRAMONTINA,14.0,360.628531794,60.8434375,0.0
128652,216538542,13.0,15.0,TRAMONTINA,14.0,648.965207901,60.285714285699996,0.0
128777,216538542,13.0,15.0,TRAMONTINA,14.0,936.4039579739999,59.0,1.0
128848,216538542,13.0,15.0,TRAMONTINA,14.0,812.76961314,62.3333333333,0.0
128860,216538542,13.0,15.0,TRAMONTINA,14.0,466.65294893,65.0,1.0
128978,258464390,13.0,15.0,BRINOX,20.0,398.268314231,62.4,0.0
128988,216538542,13.0,15.0,TRAMONTINA,14.0,800.734115823,59.8,0.0
129180,216538542,13.0,15.0,TRAMONTINA,14.0,524.613560145,66.59375,0.0
129257,216538542,13.0,15.0,TRAMONTINA,14.0,56.264160215,60.8,0.0
129271,216538542,13.0,15.0,TRAMONTINA,14.0,991.1814638769999,59.0,0.0
129359,216538542,13.0,15.0,TRAMONTINA,14.0,220.82626540400003,64.1428571429,0.0
129471,216538542,13.0,15.0,TRAMONTINA,14.0,876.984301377,59.8,0.0
129484,216538542,13.0,15.0,TRAMONTINA,14.0,556.330388503,66.59375,0.0
129578,216538542,13.0,15.0,TRAMONTINA,14.0,118.738107043,64.5973333333,0.0
129610,258464272,11.0,11.0,BRINOX,15.5,960.31206907,27.99,0.0
129657,216538542,13.0,15.0,TRAMONTINA,14.0,409.06024810599996,64.975,0.0
129717,216538542,13.0,15.0,TRAMONTINA,14.0,957.3625172769999,62.3333333333,0.0
129729,216538542,13.0,15.0,TRAMONTINA,14.0,160.245533185,59.0,1.0
129767,216538542,13.0,15.0,TRAMONTINA,14.0,519.7139699769999,65.0,0.0
129795,216538542,13.0,15.0,TRAMONTINA,14.0,529.142735854,73.094,0.0
129818,257256182,12.0,13.0,BRINOX,17.5,424.52410286300005,69.042,0.0
129843,216538542,13.0,15.0,TRAMONTINA,14.0,154.85094905,64.99,0.0
129911,216538542,13.0,15.0,TRAMONTINA,14.0,691.619184432,65.0,0.0
130150,216538542,13.0,15.0,TRAMONTINA,14.0,169.882659219,65.0,0.0
130326,258462864,11.0,11.0,BRINOX,15.5,852.998380917,22.67,1.0
130349,216538542,13.0,15.0,TRAMONTINA,14.0,834.29596878,66.275,0.0
130372,216538542,13.0,15.0,TRAMONTINA,14.0,680.834770349,64.7669230769,0.0
130514,216538542,13.0,15.0,TRAMONTINA,14.0,930.406032791,59.0,0.0
130543,257169156,13.0,15.0,TRAMONTINA,14.0,851.4332078489999,61.994444444450004,0.0
130574,216538542,13.0,15.0,TRAMONTINA,14.0,748.057102667,64.98888888890001,0.0
130746,216538542,13.0,15.0,TRAMONTINA,14.0,655.0711739230001,59.0,0.0
130759,216538542,13.0,15.0,TRAMONTINA,14.0,719.494653425,43.495,0.0
130997,258464272,11.0,11.0,BRINOX,15.5,435.49959315,27.99,1.0
131189,216538542,13.0,15.0,TRAMONTINA,14.0,726.2589874910001,65.0,0.0
131407,216538542,13.0,15.0,TRAMONTINA,14.0,624.5894368969999,64.7669230769,0.0
131513,216538542,13.0,15.0,TRAMONTINA,14.0,165.95238475,59.0,0.0
131521,216538542,13.0,15.0,TRAMONTINA,14.0,220.826246013,65.2268181818,0.0
131537,216538542,13.0,15.0,TRAMONTINA,14.0,618.500323921,65.0,0.0
131589,257169156,13.0,15.0,TRAMONTINA,14.0,257.94631027400004,78.015,0.0
131607,216538542,13.0,15.0,TRAMONTINA,14.0,419.25134122199995,64.99,0.0
131621,216538542,13.0,15.0,TRAMONTINA,14.0,280.222435844,65.0,1.0
131640,216538542,13.0,15.0,TRAMONTINA,14.0,491.9436931700001,65.0,0.0
131710,216538542,13.0,15.0,TRAMONTINA,14.0,703.6649504960001,65.0,0.0
131855,216538542,13.0,15.0,TRAMONTINA,14.0,698.6447104439999,60.2,0.0
131965,216538542,13.0,15.0,TRAMONTINA,14.0,679.3442804690001,65.0,0.0
132173,216538542,13.0,15.0,TRAMONTINA,14.0,336.24740670799997,65.0,0.0
132176,216538542,13.0,15.0,TRAMONTINA,14.0,509.32124441599996,65.0,1.0
132185,216538542,13.0,15.0,TRAMONTINA,14.0,932.415320293,60.8,0.0
132198,216538542,13.0,15.0,TRAMONTINA,14.0,635.003552005,65.0,1.0
132202,216538542,13.0,15.0,TRAMONTINA,14.0,694.141441323,64.975,0.0
132265,216538542,13.0,15.0,TRAMONTINA,14.0,439.99924881199996,65.0,1.0
132482,216538542,13.0,15.0,TRAMONTINA,14.0,125.545537093,59.0,1.0
132489,216538542,13.0,15.0,TRAMONTINA,14.0,410.00317753800005,64.3152631579,0.0
132596,216538542,13.0,15.0,TRAMONTINA,14.0,760.7091568610001,66.5,0.0
132728,216538542,13.0,15.0,TRAMONTINA,14.0,946.151187117,64.5973333333,0.0
132755,216538542,13.0,15.0,TRAMONTINA,14.0,942.434524865,65.0,0.0
132930,216538542,13.0,15.0,TRAMONTINA,14.0,501.586957091,65.0,0.0
132936,216538542,13.0,15.0,TRAMONTINA,14.0,421.73636934900003,65.0,0.0
133207,216538542,13.0,15.0,TRAMONTINA,14.0,810.1584777439999,65.0,1.0
133312,216538542,13.0,15.0,TRAMONTINA,14.0,942.1602583539999,59.0,1.0
133319,216538542,13.0,15.0,TRAMONTINA,14.0,637.041313765,59.0,0.0
133334,258464112,13.0,15.0,BRINOX,20.0,728.5041983460001,42.1,0.0
133367,216538542,13.0,15.0,TRAMONTINA,14.0,840.140518467,62.0,0.0
133480,216538542,13.0,15.0,TRAMONTINA,14.0,36.719799634299996,60.411764705900005,0.0
133521,216538542,13.0,15.0,TRAMONTINA,14.0,194.81869614400003,62.6,0.0
133640,216538542,13.0,15.0,TRAMONTINA,14.0,709.8315470389999,65.2268181818,0.0
133646,216538542,13.0,15.0,TRAMONTINA,14.0,49.516839400500004,65.2268181818,0.0
133658,216538542,13.0,15.0,TRAMONTINA,14.0,619.096282359,65.44800000000001,0.0
133670,257256182,12.0,13.0,BRINOX,17.5,852.449449766,34.99,0.0
133718,216538542,13.0,15.0,TRAMONTINA,14.0,417.469263357,59.0,0.0
133766,216538542,13.0,15.0,TRAMONTINA,14.0,168.275683819,65.0,0.0
133800,257256182,12.0,13.0,BRINOX,17.5,371.850592044,37.99,0.0
133812,216538542,13.0,15.0,TRAMONTINA,14.0,545.4531633280001,65.0,1.0
133821,216538542,13.0,15.0,TRAMONTINA,14.0,136.870754096,63.699,0.0
133842,216538542,13.0,15.0,TRAMONTINA,14.0,1000.82452671,64.4422222222,0.0
133858,216538542,13.0,15.0,TRAMONTINA,14.0,795.030852445,65.7128571429,0.0
133929,258464390,13.0,15.0,BRINOX,20.0,903.4209976789999,62.35642857145,0.0
134078,216538542,13.0,15.0,TRAMONTINA,14.0,866.118794485,59.0,0.0
134141,216538542,13.0,15.0,TRAMONTINA,14.0,705.1867235139999,62.9933333333,1.0
134159,216538542,13.0,15.0,TRAMONTINA,14.0,962.477197583,65.0,1.0
134168,216538542,13.0,15.0,TRAMONTINA,14.0,474.362002685,60.2,0.0
134215,216538542,13.0,15.0,TRAMONTINA,14.0,647.559772563,64.975,0.0
134217,258462982,12.0,12.5,BRINOX,18.5,313.951747221,64.9875,0.0
134231,216538542,13.0,15.0,TRAMONTINA,14.0,327.938560727,65.0,1.0
134250,258464272,11.0,11.0,BRINOX,15.5,324.663084686,26.14,0.0
134284,257169156,12.0,13.0,BRINOX,14.75,698.838506902,81.09,0.0
134393,216538542,13.0,15.0,TRAMONTINA,14.0,210.541145795,59.0,0.0
134440,257256182,12.0,13.0,BRINOX,17.5,771.822387847,34.99,0.0
134443,216538542,13.0,15.0,TRAMONTINA,14.0,718.728692333,66.275,0.0
134455,216538542,13.0,15.0,TRAMONTINA,14.0,828.6028135180001,59.0,1.0
134513,216538542,13.0,15.0,TRAMONTINA,14.0,123.33082124,65.0,0.0
134518,216538542,13.0,15.0,TRAMONTINA,14.0,344.69124850099996,65.0,0.0
134534,216538542,13.0,15.0,TRAMONTINA,14.0,524.125580564,68.39,0.0
134644,216538542,13.0,15.0,TRAMONTINA,14.0,361.837703159,65.7128571429,0.0
134773,216538542,13.0,15.0,TRAMONTINA,14.0,297.508868187,65.0,0.0
134777,216538542,13.0,15.0,TRAMONTINA,14.0,190.821764866,65.0,0.0
134962,216538542,13.0,15.0,TRAMONTINA,14.0,804.3119297810001,63.5,0.0
135063,216538542,13.0,15.0,TRAMONTINA,14.0,789.428137296,65.0,1.0
135086,216538542,13.0,15.0,TRAMONTINA,14.0,44.6667374807,65.0,0.0
135123,216538542,13.0,15.0,TRAMONTINA,14.0,668.485456351,65.0,0.0
135246,216538542,13.0,15.0,TRAMONTINA,14.0,42.4163160128,64.1428571429,0.0
135297,216538542,13.0,15.0,TRAMONTINA,14.0,999.325812678,64.12375,0.0
135595,216538542,13.0,15.0,TRAMONTINA,14.0,991.932832586,64.98888888890001,0.0
135719,258464144,11.3,13.0,BRINOX,19.5,168.905401364,29.9,0.0
135880,216538542,13.0,15.0,TRAMONTINA,14.0,609.424058121,62.6,0.0
135946,216538542,13.0,15.0,TRAMONTINA,14.0,160.26255406200002,60.9345652174,0.0
135963,216538542,13.0,15.0,TRAMONTINA,14.0,535.046415432,60.2,0.0
136057,216538542,13.0,15.0,TRAMONTINA,14.0,327.591924044,66.2444444444,0.0
136139,216538542,13.0,15.0,TRAMONTINA,14.0,124.691592203,65.0,1.0
136293,257256182,12.0,13.0,BRINOX,17.5,416.96709479,29.99,0.0
136475,216538542,13.0,15.0,TRAMONTINA,14.0,110.454201613,65.0,1.0
136531,216538542,13.0,15.0,TRAMONTINA,14.0,541.907389302,65.0,1.0
136661,216538542,13.0,15.0,TRAMONTINA,14.0,344.279790102,60.9345652174,0.0
136787,258464272,11.0,11.0,BRINOX,15.5,22.664371888,26.14,0.0
136797,216538542,13.0,15.0,TRAMONTINA,14.0,44.510006537799995,59.0,0.0
136813,216538542,13.0,15.0,TRAMONTINA,14.0,348.852285735,65.0,1.0
136824,216538542,13.0,15.0,TRAMONTINA,14.0,866.5485947789999,60.285714285699996,0.0
136841,258464272,11.0,11.0,BRINOX,15.5,4.57970095327,22.67,0.0
136890,216538542,13.0,15.0,TRAMONTINA,14.0,548.7896563930001,65.0,0.0
136897,216538542,13.0,15.0,TRAMONTINA,14.0,931.0231446839999,66.2444444444,0.0
136936,216538542,13.0,15.0,TRAMONTINA,14.0,773.3259038839999,65.1134615385,0.0
136997,216538542,13.0,15.0,TRAMONTINA,14.0,273.331299649,70.9133333333,0.0
137154,258462864,11.0,11.0,BRINOX,15.5,944.9847606310001,26.14,0.0
137203,216538542,13.0,15.0,TRAMONTINA,14.0,437.305145499,59.8,0.0
137224,216538542,13.0,15.0,TRAMONTINA,14.0,861.7382639639999,66.6633333333,0.0
137234,216538542,13.0,15.0,TRAMONTINA,14.0,479.52854926,65.0,1.0
137380,216538542,13.0,15.0,TRAMONTINA,14.0,149.316865567,65.7128571429,0.0
137420,216538542,13.0,15.0,TRAMONTINA,14.0,865.838811127,63.0,0.0
137517,216538542,13.0,15.0,TRAMONTINA,14.0,277.286126702,62.0,0.0
137739,216538542,13.0,15.0,TRAMONTINA,14.0,221.516522132,65.2268181818,0.0
137870,216538542,13.0,15.0,TRAMONTINA,14.0,2.6323588932299997,62.3333333333,0.0
137890,216538542,13.0,15.0,TRAMONTINA,14.0,328.882223668,65.0,1.0
137900,216538542,13.0,15.0,TRAMONTINA,14.0,450.823608619,66.2444444444,0.0
137946,257256182,12.0,13.0,BRINOX,17.5,91.8047562924,34.99,1.0
137974,216538542,13.0,15.0,TRAMONTINA,14.0,892.780296157,60.8434375,0.0
138015,258462864,11.0,11.0,BRINOX,15.5,789.657185555,26.4763636364,0.0
138021,216538542,13.0,15.0,TRAMONTINA,14.0,171.808104133,65.0,0.0
138024,216538542,13.0,15.0,TRAMONTINA,14.0,39.2473838266,65.0,1.0
138254,216538542,13.0,15.0,TRAMONTINA,14.0,790.100712623,65.0,1.0
138308,216538542,13.0,15.0,TRAMONTINA,14.0,982.176322157,65.0,0.0
138372,216538542,13.0,15.0,TRAMONTINA,14.0,851.7261641460001,64.1428571429,0.0
138389,216538542,13.0,15.0,TRAMONTINA,14.0,12.8846846519,65.0,0.0
138417,216538542,13.0,15.0,TRAMONTINA,14.0,827.896258071,60.9345652174,0.0
138508,216538542,13.0,15.0,TRAMONTINA,14.0,934.011074085,64.98888888890001,0.0
138565,216538542,13.0,15.0,TRAMONTINA,14.0,172.019631578,65.0,1.0
138606,216538542,13.0,15.0,TRAMONTINA,14.0,571.962701634,64.702962963,0.0
138726,216538542,13.0,15.0,TRAMONTINA,14.0,790.6387214839999,64.5973333333,0.0
139027,216538542,13.0,15.0,TRAMONTINA,14.0,933.96213205,65.0,1.0
139038,216538542,13.0,15.0,TRAMONTINA,14.0,178.654590916,65.0,0.0
139049,216538542,13.0,15.0,TRAMONTINA,14.0,459.874912592,64.12375,0.0
139129,216538542,13.0,15.0,TRAMONTINA,14.0,737.1275721789999,66.59375,0.0
139131,216538542,13.0,15.0,TRAMONTINA,14.0,899.176922463,64.702962963,0.0
139329,216538542,13.0,15.0,TRAMONTINA,14.0,216.12565752,65.0,1.0
139429,216538542,13.0,15.0,TRAMONTINA,14.0,833.872019548,61.1428571429,0.0
139453,216538542,13.0,15.0,TRAMONTINA,14.0,523.8921830930001,64.3152631579,0.0
139547,216538542,13.0,15.0,TRAMONTINA,14.0,838.2046516969999,65.0,1.0
139719,216538542,13.0,15.0,TRAMONTINA,14.0,353.41273411699996,66.6633333333,0.0
139871,216538542,13.0,15.0,TRAMONTINA,14.0,56.3097617525,66.5,0.0
139884,216538542,13.0,15.0,TRAMONTINA,14.0,669.322916591,65.0,0.0
139940,216538542,13.0,15.0,TRAMONTINA,14.0,757.372801348,59.0,1.0
140028,216538542,13.0,15.0,TRAMONTINA,14.0,62.4479202465,67.3181818182,0.0
140052,216538542,13.0,15.0,TRAMONTINA,14.0,171.129119335,59.0,0.0
140185,216538542,13.0,15.0,TRAMONTINA,14.0,128.29024279200002,66.6633333333,0.0
140443,216538542,13.0,15.0,TRAMONTINA,14.0,791.193590419,64.99,0.0
140513,216538542,13.0,15.0,TRAMONTINA,14.0,792.302589148,64.1428571429,0.0
140562,216538542,13.0,15.0,TRAMONTINA,14.0,980.405340152,65.0,0.0
140600,216538542,13.0,15.0,TRAMONTINA,14.0,448.990312748,66.59375,0.0
140643,216538542,13.0,15.0,TRAMONTINA,14.0,478.034073013,66.275,0.0
140730,216538542,13.0,15.0,TRAMONTINA,14.0,632.855979845,60.285714285699996,0.0
141006,216538542,13.0,15.0,TRAMONTINA,14.0,214.078808084,65.0,1.0
141104,216538542,13.0,15.0,TRAMONTINA,14.0,940.337371159,63.0,0.0
141146,216538542,13.0,15.0,TRAMONTINA,14.0,838.0705719560001,67.3181818182,0.0
141185,258464144,11.3,13.0,BRINOX,19.5,161.857207917,66.1590909091,0.0
141420,216538542,13.0,15.0,TRAMONTINA,14.0,723.7593975330001,65.0,0.0
141591,216538542,13.0,15.0,TRAMONTINA,14.0,758.477311567,65.0,0.0
141738,216538542,13.0,15.0,TRAMONTINA,14.0,860.839135178,64.702962963,0.0
141812,216538542,13.0,15.0,TRAMONTINA,14.0,269.02468096900003,65.56,1.0
141818,216538542,13.0,15.0,TRAMONTINA,14.0,513.597444357,60.285714285699996,0.0
142016,216538542,13.0,15.0,TRAMONTINA,14.0,132.996674051,66.5,0.0
142076,216538542,13.0,15.0,TRAMONTINA,14.0,840.932924835,65.0,0.0
142237,258462864,11.0,11.0,BRINOX,15.5,334.616449788,26.14,1.0
142270,216538542,13.0,15.0,TRAMONTINA,14.0,964.3738582660001,65.344137931,0.0
142355,216538542,13.0,15.0,TRAMONTINA,14.0,748.496883519,64.4422222222,0.0
142392,216538542,13.0,15.0,TRAMONTINA,14.0,617.001922464,66.2444444444,0.0
142398,216538542,13.0,15.0,TRAMONTINA,14.0,231.018364408,65.1134615385,0.0
142455,216538542,13.0,15.0,TRAMONTINA,14.0,382.21269031699995,64.1428571429,0.0
142464,216538542,13.0,15.0,TRAMONTINA,14.0,145.710103286,60.411764705900005,0.0
142502,216538542,13.0,15.0,TRAMONTINA,14.0,174.36030211449997,60.8,0.0
142514,216538542,13.0,15.0,TRAMONTINA,14.0,203.01050094299998,66.2444444444,0.0
142632,216538542,13.0,15.0,TRAMONTINA,14.0,462.538078504,59.8,0.0
142634,216538542,13.0,15.0,TRAMONTINA,14.0,349.835459801,59.8,0.0
142795,216538542,13.0,15.0,TRAMONTINA,14.0,328.236611495,65.0,0.0
142831,216538542,13.0,15.0,TRAMONTINA,14.0,631.696604727,64.985,0.0
142915,216538542,13.0,15.0,TRAMONTINA,14.0,84.7821366846,62.6734693878,0.0
142951,257169156,13.0,15.0,TRAMONTINA,14.0,247.285867266,77.0,0.0
143040,216538542,13.0,15.0,TRAMONTINA,14.0,332.8974412545,70.9133333333,0.0
143087,216538542,13.0,15.0,TRAMONTINA,14.0,418.509015243,65.44800000000001,0.0
143095,257256182,12.0,13.0,BRINOX,17.5,666.5604238440001,34.99,1.0
143279,216538542,13.0,15.0,TRAMONTINA,14.0,713.6644054960001,65.0,0.0
143324,216538542,13.0,15.0,TRAMONTINA,14.0,796.1153120939999,60.8,0.0
143343,216538542,13.0,15.0,TRAMONTINA,14.0,905.031279778,64.702962963,0.0
143412,216538542,13.0,15.0,TRAMONTINA,14.0,554.2203007,60.285714285699996,0.0
143422,216538542,13.0,15.0,TRAMONTINA,14.0,740.5021903019999,59.0,0.0
143463,258464112,13.0,15.0,BRINOX,20.0,324.663084686,42.1,0.0
143474,216538542,13.0,15.0,TRAMONTINA,14.0,348.696272804,65.0,0.0
143486,216538542,13.0,15.0,TRAMONTINA,14.0,814.74062507,65.0,0.0
143612,216538542,13.0,15.0,TRAMONTINA,14.0,610.194555938,59.8,0.0
143758,216538542,13.0,15.0,TRAMONTINA,14.0,745.28626335,64.3152631579,0.0
143761,257256182,12.0,13.0,BRINOX,17.5,936.270768259,34.99,1.0
143829,216538542,13.0,15.0,TRAMONTINA,14.0,795.2743769819999,65.0,0.0
143838,257169156,13.0,15.0,TRAMONTINA,14.0,896.4807214739999,66.1590909091,0.0
143841,216538542,13.0,15.0,TRAMONTINA,14.0,566.364470631,67.3181818182,0.0
143885,216538542,13.0,15.0,TRAMONTINA,14.0,966.4392940380001,81.3714685315,0.0
144035,257256182,12.0,13.0,BRINOX,17.5,722.695738294,34.99,1.0
144044,257256182,12.0,13.0,BRINOX,17.5,134.926496354,29.99,1.0
144065,216538542,13.0,15.0,TRAMONTINA,14.0,459.00570604800004,70.9133333333,0.0
