,ITEM_ID,ALTURA,LARGURA,MARCA,PROFUNDIDADE,SESSION_ID,ITEM_PRICE,INTERESTED
126846,242171044,19.0,15.5,TRAMONTINA,22.0,270.826114041,153.111428571,0.0
126925,229170002,18.0,18.0,HERCULES,18.0,492.94511548699995,89.98200000000001,0.0
126959,242171044,19.0,15.5,TRAMONTINA,22.0,224.541885492,163.33,0.0
127025,242171044,19.0,15.5,TRAMONTINA,22.0,911.348850027,162.355555556,0.0
127026,241440074,62.0,19.0,EURO HOME,41.0,94.1197594464,79.9,0.0
127035,241440074,62.0,19.0,EURO HOME,41.0,465.70410988199995,62.945,0.0
127038,229170002,18.0,18.0,HERCULES,18.0,307.976333793,88.16,0.0
127045,241440074,62.0,19.0,EURO HOME,41.0,859.4432947739999,60.58852017939999,0.0
127080,10695626,40.5,17.25,TRAMONTINA,31.5,453.21855788535,209.0,0.0
127089,242171044,19.0,15.5,TRAMONTINA,22.0,46.9938209967,157.38,0.0
127154,10695626,40.5,17.25,TRAMONTINA,31.5,900.301523588,206.84388888900003,0.0
127186,241440074,62.0,19.0,EURO HOME,41.0,406.85626321300003,74.99,0.0
127193,241440074,62.0,19.0,EURO HOME,41.0,936.559533294,55.9,0.0
127221,229170002,18.0,18.0,HERCULES,18.0,218.548357885,114.9,1.0
127265,241440074,62.0,19.0,EURO HOME,41.0,158.999847129,78.92,0.0
127266,229170002,18.0,18.0,HERCULES,18.0,31.6059794916,79.95,0.0
127283,242171044,19.0,15.5,TRAMONTINA,22.0,910.013576589,157.38,0.0
127298,229170002,18.0,18.0,HERCULES,18.0,78.13701941560001,81.3294890511,0.0
127318,241440074,62.0,19.0,EURO HOME,41.0,116.446294702,72.9857142857,0.0
127324,258328660,19.7,19.7,AT.HOME,20.2,556.622032588,39.99,0.0
127401,229170002,18.0,18.0,HERCULES,18.0,762.6155161080001,73.8,0.0
127419,241440074,62.0,19.0,EURO HOME,41.0,232.448328497,58.968074074099995,0.0
127483,258328660,19.7,19.7,AT.HOME,20.2,731.305620675,49.99,0.0
127485,241440074,62.0,19.0,EURO HOME,41.0,404.383675705,68.9675,0.0
127486,242171044,19.0,15.5,TRAMONTINA,22.0,480.340980139,134.71,0.0
127517,242171044,19.0,15.5,TRAMONTINA,22.0,579.726423061,123.9,0.0
127519,241440074,62.0,19.0,EURO HOME,41.0,474.106027729,50.9,0.0
127531,258328660,19.7,19.7,AT.HOME,20.2,803.745932175,49.99,1.0
127539,241440074,62.0,19.0,EURO HOME,41.0,256.294825079,74.16937062939999,0.0
127550,241440074,62.0,19.0,EURO HOME,41.0,124.149509569,53.5666666667,0.0
127585,256639582,17.0,12.5,BRINOX,25.0,111.14640139894999,105.944,0.0
127587,241440074,62.0,19.0,EURO HOME,41.0,98.14329322889999,66.96,0.0
127603,241440074,62.0,19.0,EURO HOME,41.0,779.51685494,62.66125,0.0
127634,229170002,18.0,18.0,HERCULES,18.0,395.75252616800003,84.3893103448,0.0
127703,241440074,62.0,19.0,EURO HOME,41.0,83.7199187574,79.9,0.0
127733,256639582,17.0,12.5,BRINOX,25.0,89.7866479463,109.9,0.0
127768,229170002,18.0,18.0,HERCULES,18.0,16.7034286203,79.95,0.0
127794,258328660,19.7,19.7,AT.HOME,20.2,972.748571715,49.99,0.0
127820,241440074,62.0,19.0,EURO HOME,41.0,221.056321696,60.9,0.0
127836,258328660,19.7,19.7,AT.HOME,20.2,722.995213193,39.99,0.0
127864,242171044,19.0,15.5,TRAMONTINA,22.0,966.561115729,168.685,0.0
127890,10695626,19.0,15.5,TRAMONTINA,22.0,511.086539698,207.96,0.0
127910,242171044,19.0,15.5,TRAMONTINA,22.0,674.924582059,157.38,0.0
127921,229170002,18.0,18.0,HERCULES,18.0,207.807615742,83.995,0.0
127944,242171044,19.0,15.5,TRAMONTINA,22.0,311.432889485,140.23,0.0
127964,258328660,19.7,19.7,AT.HOME,20.2,101.108160563,44.99,0.0
127968,241440074,62.0,19.0,EURO HOME,41.0,734.9949385030001,79.9,0.0
127970,241440074,62.0,19.0,EURO HOME,41.0,956.039723783,56.415,0.0
127990,10695626,62.0,19.0,TRAMONTINA,41.0,903.456104782,209.0,0.0
127999,241440074,62.0,19.0,EURO HOME,41.0,92.77520195,70.2333333333,0.0
128009,242171044,19.0,15.5,TRAMONTINA,22.0,301.113578571,209.99,0.0
128022,229170002,18.0,18.0,HERCULES,18.0,972.244661102,73.8,0.0
128045,229170002,18.0,18.0,HERCULES,18.0,938.43724213,64.5,0.0
128085,229170002,18.0,18.0,HERCULES,18.0,134.295661305,89.85,0.0
128100,229170002,18.0,18.0,HERCULES,18.0,368.538838712,87.48,0.0
128102,242171044,19.0,15.5,TRAMONTINA,22.0,994.366864658,151.404,0.0
128103,229170002,18.0,18.0,HERCULES,18.0,435.77928837,99.99,0.0
128104,242171044,19.0,15.5,TRAMONTINA,22.0,17.797011047999998,162.355555556,0.0
128124,242171044,19.0,15.5,TRAMONTINA,22.0,947.289461204,157.38,1.0
128227,242171044,19.0,15.5,TRAMONTINA,22.0,107.459384734,157.38,0.0
128236,229170002,18.0,18.0,HERCULES,18.0,96.9103394797,88.16,0.0
128276,241440074,62.0,19.0,EURO HOME,41.0,126.220992028,79.9,0.0
128298,242171044,19.0,15.5,TRAMONTINA,22.0,625.474557532,163.33,0.0
128313,258328660,19.7,19.7,AT.HOME,20.2,797.401818167,44.7939215686,0.0
128318,258328660,19.7,19.7,AT.HOME,20.2,394.473263995,46.6566666667,0.0
128330,242171044,19.0,15.5,TRAMONTINA,22.0,687.964616276,163.02,0.0
128335,241440074,62.0,19.0,EURO HOME,41.0,222.98121557,79.9,0.0
128359,241440074,62.0,19.0,EURO HOME,41.0,30.1007773679,79.9,0.0
128368,229170002,18.0,18.0,HERCULES,18.0,61.4821301845,87.48,0.0
