,ITEM_ID,COR,MARCA,TEM_FERRO_FUNDIDO,TEM_TAMPA,TIPO_WOK,SESSION_ID,ITEM_PRICE,INTERESTED
120797,260008380,LARANJA,PANELA MINEIRA,SIM,1.0,NAO,769.263344029,99.99,0.0
120798,239170784,LARANJA,HERCULES,SIM,0.0,NAO,1000.3787141,116.445,0.0
120799,653408,INOX,TRAMONTINA,NAO,0.0,NAO,876.68589585,132.9,0.0
120804,260006062,PRETO,PANELA MINEIRA,SIM,1.0,NAO,336.856462557,84.9561111111,0.0
120820,255993834,PRETO,DONA CHEFA,NAO,1.0,NAO,739.321323754,52.45,1.0
120828,14807832,INOX,TRAMONTINA,NAO,1.0,NAO,543.559290824,175.555294118,0.0
120832,263052544,VERMELHO,EURO HOME,NAO,0.0,NAO,564.534672005,89.9,0.0
120853,239171072,PRETO,HERCULES,SIM,0.0,NAO,65.34055856350001,189.971052632,0.0
120856,10697184,INOX,TRAMONTINA,NAO,0.0,NAO,333.75368282700003,174.485526316,0.0
120863,653384,INOX,TRAMONTINA,NAO,0.0,NAO,934.38345048,159.0,0.0
120875,216538702,INOX,TRAMONTINA,NAO,0.0,NAO,914.6747562710001,106.995,0.0
120881,261899096,PRETO,PANELA MINEIRA,SIM,1.0,NAO,981.397294927,54.99,0.0
120904,14807824,INOX,TRAMONTINA,NAO,1.0,NAO,168.784764862,203.453917526,0.0
120908,255995322,PRETO,DONA CHEFA,NAO,1.0,NAO,969.756517808,148.59993194543333,0.0
120920,257526046,MARROM,HAPPYCALL,SIM,0.0,NAO,296.977592969,93.74594636486667,0.0
120935,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,637.570189654,38.8919607843,0.0
120944,653408,INOX,TRAMONTINA,NAO,0.0,NAO,815.173953838,132.91,0.0
120949,260007910,PRETO,PANELA MINEIRA,SIM,1.0,NAO,174.518518708,59.99,0.0
120950,258248692,VERMELHO,HERCULES,SIM,0.0,NAO,727.757891722,319.9,0.0
120958,653424,INOX,TRAMONTINA,NAO,0.0,NAO,296.341757175,152.225,0.0
120981,260008380,LARANJA,PANELA MINEIRA,SIM,1.0,NAO,344.33185661699997,99.99,0.0
120995,653412,INOX,TRAMONTINA,NAO,0.0,NAO,44.368171601099995,152.45,0.0
120997,260007420,PRETO,PANELA MINEIRA,SIM,1.0,NAO,476.22088965,129.99,1.0
121009,653424,INOX,TRAMONTINA,NAO,0.0,NAO,799.876765744,139.65,0.0
121022,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,607.1995427319999,39.99,0.0
121030,260008036,PRETO,PANELA MINEIRA,SIM,1.0,NAO,937.3461640439999,127.53,0.0
121032,257104554,LARANJA,HERCULES,SIM,0.0,NAO,721.559865042,128.736734694,0.0
121075,653372,INOX,TRAMONTINA,NAO,0.0,NAO,435.375830714,129.94346938799998,0.0
121090,653244,PRETO,TRAMONTINA,NAO,1.0,NAO,137.166124532,131.62564625866665,0.0
121097,239170912,LARANJA,HERCULES,SIM,0.0,NAO,395.527329119,133.30782312933334,0.0
121136,259620142,PRETO,FUMIL,SIM,1.0,NAO,664.972113129,134.99,0.0
121148,653372,INOX,TRAMONTINA,NAO,0.0,NAO,411.30494563,127.29,0.0
121186,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,213.33580480900002,38.8919607843,0.0
121195,653408,INOX,TRAMONTINA,NAO,0.0,NAO,947.755519652,126.82352941200001,0.0
121197,653412,INOX,TRAMONTINA,NAO,0.0,NAO,84.7566242554,149.827065217,0.0
121198,653372,INOX,TRAMONTINA,NAO,0.0,NAO,740.442086225,128.99,0.0
121206,653408,INOX,TRAMONTINA,NAO,0.0,NAO,653.5132208809999,132.9,0.0
121207,255994356,PRETO,DONA CHEFA,NAO,1.0,NAO,153.227163977,85.89598039215,0.0
121236,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,630.481620165,38.8919607843,0.0
121240,259616230,PRETO,FUMIL,SIM,0.0,NAO,343.184785363,129.99,0.0
121260,260011868,PRETO,PANELA MINEIRA,SIM,1.0,NAO,369.54585334,134.99,0.0
121263,653408,INOX,TRAMONTINA,NAO,0.0,NAO,363.837800979,129.0,0.0
121267,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,898.680745353,71.94,0.0
121274,258248692,VERMELHO,HERCULES,SIM,0.0,NAO,411.990858936,319.9,0.0
121302,255994270,PRETO,DONA CHEFA,NAO,1.0,NAO,902.744546972,223.177,0.0
121313,653408,INOX,TRAMONTINA,NAO,0.0,NAO,323.462349372,126.454,0.0
121314,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,297.06950106,38.5163157895,0.0
121330,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,448.74167835599997,71.94,0.0
121332,11418558,INOX,TRAMONTINA,NAO,1.0,NAO,161.188110141,130.185238095,0.0
121342,239170998,PRETO,HERCULES,SIM,0.0,NAO,222.944741647,255.5,0.0
121359,258248692,VERMELHO,HERCULES,SIM,0.0,NAO,459.28031420900004,399.99,0.0
121397,239170666,BRANCO,HERCULES,SIM,0.0,NAO,297.430723467,299.9,0.0
121412,263052982,VERMELHO,EURO HOME,NAO,0.0,NAO,957.8569698919999,99.99,1.0
121414,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,571.209425545,38.5163157895,0.0
121424,653412,INOX,TRAMONTINA,NAO,0.0,NAO,618.704938069,149.0,1.0
121445,653412,INOX,TRAMONTINA,NAO,0.0,NAO,107.94300426,151.31666666700002,0.0
121446,653424,INOX,TRAMONTINA,NAO,0.0,NAO,372.78910602,118.88,0.0
121450,14807832,INOX,TRAMONTINA,NAO,1.0,NAO,694.422944825,132.89499999999998,0.0
121473,653424,INOX,TRAMONTINA,NAO,0.0,NAO,440.03344626800003,146.91,0.0
121480,653408,INOX,TRAMONTINA,NAO,0.0,NAO,487.14726409300005,111.37,0.0
121487,260007034,PRETO,PANELA MINEIRA,SIM,1.0,NAO,705.2021758430001,359.24333333333334,0.0
121489,257526922,VERMELHO,HAPPYCALL,SIM,0.0,NAO,30.021890366399997,607.1166666666667,0.0
121493,257529560,AZUL,HAPPYCALL,SIM,0.0,NAO,526.192094785,854.99,0.0
121494,653424,INOX,TRAMONTINA,NAO,0.0,NAO,60.033618796000006,152.225,0.0
121503,653412,INOX,TRAMONTINA,NAO,0.0,NAO,227.20964197599997,159.733333333,0.0
121505,258248692,VERMELHO,HERCULES,SIM,0.0,NAO,491.521766529,319.9,0.0
121510,10697172,VERMELHO,TRAMONTINA,NAO,0.0,NAO,809.142251142,207.79,0.0
121533,255993834,PRETO,DONA CHEFA,NAO,1.0,NAO,159.070953702,52.45,0.0
121547,218994434,CHOCOLATE,CERAFLAME,NAO,1.0,NAO,835.183632436,141.9,1.0
121554,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,130.295942091,38.49,0.0
121556,257168750,PRETO,PANELA MINEIRA,NAO,0.0,NAO,478.85410874300004,39.24,0.0
121564,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,786.334309409,39.99,0.0
121568,257102254,VERMELHO,HERCULES,SIM,0.0,NAO,569.567717373,70.385,0.0
121572,216538702,INOX,TRAMONTINA,NAO,0.0,NAO,310.38124419695004,100.78,0.0
121576,260008068,PRETO,PANELA MINEIRA,SIM,1.0,NAO,51.1947710209,202.0,1.0
121586,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,676.136174856,38.49,0.0
121628,239170826,LARANJA,HERCULES,SIM,0.0,NAO,233.426787683,83.5041666665,0.0
121632,653372,INOX,TRAMONTINA,NAO,0.0,NAO,8.449735076849999,128.518333333,0.0
121641,259619988,PRETO,FUMIL,SIM,0.0,NAO,432.157042933,25.6674193548,0.0
121676,239171072,PRETO,HERCULES,SIM,0.0,NAO,785.2601345080001,279.9,0.0
121679,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,34.4884166218,152.67,0.0
121684,653424,INOX,TRAMONTINA,NAO,0.0,NAO,735.134632919,139.562,0.0
121688,653424,INOX,TRAMONTINA,NAO,0.0,NAO,661.666784819,139.55,0.0
121689,653372,INOX,TRAMONTINA,NAO,0.0,NAO,538.996245844,129.47375,0.0
121690,653424,INOX,TRAMONTINA,NAO,0.0,NAO,267.654491551,133.736666667,0.0
121703,218994434,CHOCOLATE,CERAFLAME,NAO,1.0,NAO,740.564266143,103.1283333335,0.0
121704,10191276,PRETO,ALUMINIO RAMOS,NAO,0.0,SIM,234.752019842,72.52,0.0
121707,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,943.1164745880001,38.8919607843,0.0
121715,653412,INOX,TRAMONTINA,NAO,0.0,NAO,717.4871813660001,149.827065217,0.0
121727,14807828,INOX,TRAMONTINA,NAO,1.0,NAO,491.857888144,135.2,0.0
121735,653372,INOX,TRAMONTINA,NAO,0.0,NAO,946.6396731010001,129.47375,0.0
121740,654396,INOX,TRAMONTINA,NAO,0.0,NAO,79.0566959477,162.9,0.0
121744,255487744,COBRE,LA CUISINE,NAO,0.0,NAO,549.437258437,150.132857143,0.0
121745,260007034,PRETO,PANELA MINEIRA,SIM,1.0,NAO,489.78852456699997,356.32,0.0
121762,239170860,LARANJA,HERCULES,SIM,0.0,NAO,210.368645614,292.8625,0.0
121771,234081082,VERMELHO,LA CUISINE,NAO,0.0,NAO,753.491692153,229.405,0.0
121810,239170998,PRETO,HERCULES,SIM,0.0,NAO,447.161397233,165.9475,0.0
121815,259620078,PRETO,FUMIL,SIM,1.0,NAO,688.9585529289999,102.49,0.0
121820,240761142,PRETO,MTA,NAO,1.0,NAO,353.81126095900004,105.475,0.0
121843,653424,INOX,TRAMONTINA,NAO,0.0,NAO,102.45456104,108.46,0.0
121844,653412,INOX,TRAMONTINA,NAO,0.0,NAO,640.471859501,156.581818182,0.0
121851,653408,INOX,TRAMONTINA,NAO,0.0,NAO,120.632401518,114.34368421100001,0.0
121861,653412,INOX,TRAMONTINA,NAO,0.0,NAO,816.34983307,162.9,0.0
121872,14807836,INOX,TRAMONTINA,NAO,1.0,NAO,301.00473270599997,215.04,1.0
121889,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,344.169552285,39.99,0.0
121892,11418558,INOX,TRAMONTINA,NAO,1.0,NAO,656.024967812,164.99,0.0
121915,239171072,PRETO,HERCULES,SIM,0.0,NAO,529.118453608,279.9,0.0
121929,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,835.575188495,38.8919607843,0.0
121931,257527136,BERINGELA,HAPPYCALL,NAO,1.0,NAO,827.512639295,64.44098039215,0.0
121937,260008186,PRETO,PANELA MINEIRA,SIM,1.0,NAO,132.78941161,89.99,0.0
121949,653408,INOX,TRAMONTINA,NAO,0.0,NAO,294.839889492,113.967777778,0.0
121956,257526612,AZUL,HAPPYCALL,SIM,0.0,NAO,586.514661498,206.97888888900002,0.0
121958,257104182,LARANJA,HERCULES,SIM,0.0,NAO,872.7311488339999,299.99,0.0
121968,257102254,VERMELHO,HERCULES,SIM,0.0,NAO,259.18948324900003,499.99,0.0
121981,653424,INOX,TRAMONTINA,NAO,0.0,NAO,632.307275324,104.98,0.0
121997,257104554,LARANJA,HERCULES,SIM,0.0,NAO,140.772973087,444.02,0.0
122027,260010140,PRETO,PANELA MINEIRA,SIM,1.0,NAO,406.731617122,63.399090909099996,0.0
122028,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,389.427158136,164.9,1.0
122031,259620196,PRETO,FUMIL,SIM,1.0,NAO,16.568154909500002,129.99,0.0
122043,257102126,LARANJA,HERCULES,SIM,0.0,NAO,642.215994712,395.235,0.0
122048,260006030,PRETO,PANELA MINEIRA,SIM,1.0,NAO,445.384684821,343.968,0.0
122053,218994434,CHOCOLATE,CERAFLAME,NAO,1.0,NAO,572.038961902,292.701,0.0
122063,258445830,PRATA,BRINOX,NAO,1.0,NAO,798.7791668489999,241.43399999999997,0.0
122064,239170860,LARANJA,HERCULES,SIM,0.0,NAO,375.587291321,190.16699999999997,0.0
122071,653424,INOX,TRAMONTINA,NAO,0.0,NAO,169.183019666,138.9,0.0
122077,260012144,PRETO,PANELA MINEIRA,SIM,1.0,NAO,617.310639422,78.5109090909,0.0
122100,11418558,INOX,TRAMONTINA,NAO,1.0,NAO,618.2452348969999,130.185238095,0.0
122101,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,865.906391523,38.5163157895,0.0
122111,653424,INOX,TRAMONTINA,NAO,0.0,NAO,314.60289820099996,146.91,0.0
122119,653408,INOX,TRAMONTINA,NAO,0.0,NAO,35.1338226133,120.831,0.0
122126,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,279.514151443,168.7175,0.0
122147,653408,INOX,TRAMONTINA,NAO,0.0,NAO,422.162089766,115.014285714,0.0
122180,260008666,AZUL,PANELA MINEIRA,SIM,1.0,NAO,512.756711786,99.99,1.0
122181,239170826,LARANJA,HERCULES,SIM,0.0,NAO,536.189920649,269.679230769,0.0
122196,653412,INOX,TRAMONTINA,NAO,0.0,NAO,721.5380198360001,150.383454545,0.0
122206,240761236,PRETO,MTA,NAO,1.0,NAO,459.46892401900004,177.8979567805,0.0
122217,14807836,INOX,TRAMONTINA,NAO,1.0,NAO,58.7625840931,205.41245901599999,0.0
122256,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,407.74596919604994,39.99,0.0
122264,239170784,LARANJA,HERCULES,SIM,0.0,NAO,756.729354299,56.44500000000001,0.0
122268,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,745.926284243,72.9,1.0
122274,653408,INOX,TRAMONTINA,NAO,0.0,NAO,895.751929796,129.0,0.0
122284,223401814,VERMELHO,CERAFLAME,NAO,1.0,NAO,470.022134236,229.9,1.0
122290,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,276.648885538,39.99,0.0
122297,653412,INOX,TRAMONTINA,NAO,0.0,NAO,42.906778714299996,149.0,0.0
122304,259619988,PRETO,FUMIL,SIM,0.0,NAO,174.009632295,36.26,0.0
122310,14807828,INOX,TRAMONTINA,NAO,1.0,NAO,113.667912625,127.15,1.0
122311,653408,INOX,TRAMONTINA,NAO,0.0,NAO,666.779292192,120.831,0.0
122316,653408,INOX,TRAMONTINA,NAO,0.0,NAO,153.428274916,136.14,0.0
122344,14807828,INOX,TRAMONTINA,NAO,1.0,NAO,907.689101189,135.2,0.0
122346,260006662,VERMELHO,FUMIL,SIM,1.0,NAO,63.91012276479999,159.99,0.0
122364,259620196,PRETO,FUMIL,SIM,1.0,NAO,744.509274868,232.35,0.0
122391,260010512,PRETO,PANELA MINEIRA,SIM,0.0,NAO,101.860695021,119.99,1.0
122395,653372,INOX,TRAMONTINA,NAO,0.0,NAO,535.9033912819999,126.9,1.0
122401,239170998,PRETO,HERCULES,SIM,0.0,NAO,135.32666402700002,255.5,0.0
122421,257102254,VERMELHO,HERCULES,SIM,0.0,NAO,839.0148170660001,205.3725,0.0
122425,10191276,PRETO,ALUMINIO RAMOS,NAO,0.0,SIM,27.390117132100002,155.245,0.0
122438,255994024,VERMELHO,DONA CHEFA,NAO,1.0,NAO,815.644494005,105.1175,0.0
122460,255993866,VERMELHO,DONA CHEFA,NAO,1.0,NAO,980.238996121,54.99,0.0
122465,260009982,PRETO,FUMIL,SIM,1.0,NAO,669.453429882,89.99,0.0
122480,255994302,VERMELHO,DONA CHEFA,NAO,1.0,NAO,94.0796203856,69.99,0.0
122481,654396,INOX,TRAMONTINA,NAO,0.0,NAO,407.04526226699994,160.92,0.0
122487,259619988,PRETO,FUMIL,SIM,0.0,NAO,896.936198519,25.7646875,0.0
122495,239170998,PRETO,HERCULES,SIM,0.0,NAO,926.277547031,261.39799999999997,0.0
122496,263053320,VERMELHO,EURO HOME,NAO,0.0,NAO,441.77282280000003,119.99,0.0
122512,259619988,PRETO,FUMIL,SIM,0.0,NAO,573.680589044,25.99,1.0
122531,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,546.963382975,167.504444444,0.0
122542,218994434,CHOCOLATE,CERAFLAME,NAO,1.0,NAO,845.8456631160001,141.9,0.0
122543,239170826,LARANJA,HERCULES,SIM,0.0,NAO,373.832063484,126.635,0.0
122548,653408,INOX,TRAMONTINA,NAO,0.0,NAO,105.05811805299999,111.37,1.0
122566,263050842,VERMELHO,EURO HOME,NAO,0.0,NAO,778.1924597880001,91.02111111110001,0.0
122584,259620548,PRETO,FUMIL,SIM,0.0,NAO,349.152238555,89.99,1.0
122595,239170784,LARANJA,HERCULES,SIM,0.0,NAO,911.283587806,300.29,0.0
122600,653412,INOX,TRAMONTINA,NAO,0.0,NAO,849.162304275,149.0,0.0
122613,259620548,PRETO,FUMIL,SIM,0.0,NAO,552.403988272,89.99,0.0
122614,653424,INOX,TRAMONTINA,NAO,0.0,NAO,263.243176673,137.72,0.0
122630,218994872,VERMELHO,CERAFLAME,NAO,1.0,NAO,228.90314422400002,98.855,0.0
122652,260011622,PRETO,PANELA MINEIRA,SIM,1.0,NAO,808.7716118610001,59.99,0.0
122664,14807836,INOX,TRAMONTINA,NAO,1.0,NAO,891.759097956,205.8375,0.0
122666,653424,INOX,TRAMONTINA,NAO,0.0,NAO,445.34736735800004,139.92,0.0
122687,14228752,VERMELHO,TRAMONTINA DESIGN COLLECTION,NAO,1.0,NAO,913.18664623,119.95499999999998,0.0
122690,260008380,LARANJA,PANELA MINEIRA,SIM,1.0,NAO,848.687025683,99.99,0.0
122692,14228752,VERMELHO,TRAMONTINA DESIGN COLLECTION,NAO,1.0,NAO,595.29766044,115.00023809499999,0.0
122704,653372,INOX,TRAMONTINA,NAO,0.0,NAO,151.37701405299998,130.01047619,0.0
122705,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,903.595811085,214.64,0.0
122707,653408,INOX,TRAMONTINA,NAO,0.0,NAO,8.7690207138,122.275,1.0
122712,653424,INOX,TRAMONTINA,NAO,0.0,NAO,879.716424944,133.736666667,0.0
122727,653408,INOX,TRAMONTINA,NAO,0.0,NAO,47.648299011400006,127.48,0.0
122735,653424,INOX,TRAMONTINA,NAO,0.0,NAO,739.791532887,141.31,0.0
122736,240761462,VERMELHO,MTA,NAO,0.0,NAO,634.866941736,193.8,0.0
122743,653424,INOX,TRAMONTINA,NAO,0.0,NAO,480.04009874,104.98,1.0
122756,259620078,PRETO,FUMIL,SIM,1.0,NAO,495.039388691,102.49,0.0
122760,260008068,PRETO,PANELA MINEIRA,SIM,1.0,NAO,346.1321403465,114.84333333333333,0.0
122781,255994270,PRETO,DONA CHEFA,NAO,1.0,NAO,197.22489200200002,127.19666666666667,0.0
122783,653424,INOX,TRAMONTINA,NAO,0.0,NAO,884.501524167,139.55,0.0
122787,653424,INOX,TRAMONTINA,NAO,0.0,NAO,266.024355144,138.9,0.0
122815,239170826,LARANJA,HERCULES,SIM,0.0,NAO,637.177247891,89.44500000000001,0.0
122830,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,981.5613148589999,39.99,0.0
122846,653424,INOX,TRAMONTINA,NAO,0.0,NAO,138.38823083399998,138.9,0.0
122848,653408,INOX,TRAMONTINA,NAO,0.0,NAO,191.65098115799998,114.34368421100001,0.0
122857,216538788,INOX,TRAMONTINA,NAO,1.0,NAO,521.539518285,104.0,1.0
122858,14807816,INOX,TRAMONTINA,NAO,1.0,NAO,669.683850027,131.13,0.0
122864,653372,INOX,TRAMONTINA,NAO,0.0,NAO,941.0533117389999,130.01047619,0.0
122869,653408,INOX,TRAMONTINA,NAO,0.0,NAO,540.5492771930001,133.9,0.0
122875,10191276,PRETO,ALUMINIO RAMOS,NAO,0.0,SIM,659.9173258935,96.94500000000001,0.0
122881,260007910,PRETO,PANELA MINEIRA,SIM,1.0,NAO,779.2853745939999,59.99,0.0
122886,259620548,PRETO,FUMIL,SIM,0.0,NAO,9.49942902475,157.564,0.0
122902,653408,INOX,TRAMONTINA,NAO,0.0,NAO,873.4169128310001,111.37,0.0
122907,259619988,PRETO,FUMIL,SIM,0.0,NAO,459.07245699199996,25.99,0.0
122912,653412,INOX,TRAMONTINA,NAO,0.0,NAO,872.4786318910001,149.0,0.0
122918,653408,INOX,TRAMONTINA,NAO,0.0,NAO,916.3401372789999,109.93,0.0
122937,255994270,PRETO,DONA CHEFA,NAO,1.0,NAO,792.64737621,91.415,0.0
122939,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,668.954615141,72.9,1.0
122946,260010598,PRETO,FUMIL,SIM,1.0,NAO,946.032354524,94.99,0.0
122974,14807820,INOX,TRAMONTINA,NAO,1.0,NAO,60.65006152270001,160.082105263,0.0
123036,239170944,PRETO,HERCULES,SIM,0.0,NAO,813.8015553710001,151.9941776315,0.0
123041,653424,INOX,TRAMONTINA,NAO,0.0,NAO,551.717098254,143.90625,0.0
123051,239171072,PRETO,HERCULES,SIM,0.0,NAO,707.472705222,165.99,0.0
123067,239171020,PRETO,HERCULES,SIM,0.0,NAO,758.606380961,249.99,0.0
123069,653424,INOX,TRAMONTINA,NAO,0.0,NAO,363.837800979,143.851428571,0.0
123088,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,198.80404554,146.52,0.0
123090,653408,INOX,TRAMONTINA,NAO,0.0,NAO,904.750515624,121.9,0.0
123167,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,824.6107170380001,39.99,0.0
123180,260010140,PRETO,PANELA MINEIRA,SIM,1.0,NAO,532.658530256,59.99,0.0
123220,259616230,PRETO,FUMIL,SIM,0.0,NAO,276.35712153099996,129.99,0.0
123222,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,270.075774028,71.94,0.0
123250,653412,INOX,TRAMONTINA,NAO,0.0,NAO,501.565975522,149.0,0.0
123251,260008592,PRETO,PANELA MINEIRA,SIM,1.0,NAO,630.837611914,296.273333333,0.0
123257,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,142.906228945,71.971125,0.0
123268,255487744,COBRE,LA CUISINE,NAO,0.0,NAO,802.3485186539999,149.99,1.0
123282,259619796,PRETO,FUMIL,SIM,1.0,NAO,607.1995427319999,114.99,0.0
123292,653408,INOX,TRAMONTINA,NAO,0.0,NAO,499.337601006,129.0,1.0
123293,257102254,VERMELHO,HERCULES,SIM,0.0,NAO,740.6347097539999,179.29999999999998,0.0
123301,653244,PRETO,TRAMONTINA,NAO,1.0,NAO,133.432323583,229.59999999999997,0.0
123317,239171072,PRETO,HERCULES,SIM,0.0,NAO,40.2694832062,279.9,0.0
123329,260008592,PRETO,PANELA MINEIRA,SIM,1.0,NAO,314.587099031,267.445,0.0
123332,240761268,PRETO,MTA,NAO,1.0,NAO,999.950279527,254.99,0.0
123338,259620078,PRETO,FUMIL,SIM,1.0,NAO,705.643074918,149.788888889,0.0
123356,653372,INOX,TRAMONTINA,NAO,0.0,NAO,465.297463425,127.29,0.0
123398,260009830,VERMELHO,PANELA MINEIRA,SIM,1.0,NAO,956.600658457,156.14000000000001,0.0
