,ITEM_ID,ALTURA,LARGURA,MARCA,PROFUNDIDADE,SESSION_ID,ITEM_PRICE,INTERESTED
26015,260009020,19.0,32.0,FUMIL,50.0,815.9842057239999,299.99,1.0
26400,260009020,19.0,32.0,FUMIL,50.0,667.1758965,317.49,0.0
26453,260006502,28.0,35.0,PANELA MINEIRA,35.0,820.9466456460001,251.24,0.0
26819,260009788,27.0,31.0,FUMIL,26.5,935.444319537,184.99,0.0
27394,260009788,27.0,31.0,FUMIL,26.5,394.320861625,184.99,0.0
28679,260006502,28.0,35.0,PANELA MINEIRA,35.0,32.1002809457,242.49,0.0
29083,260009020,19.0,32.0,FUMIL,50.0,400.28342363900003,299.99,1.0
29473,260009788,27.0,31.0,FUMIL,26.5,687.602647745,184.99,0.0
30767,260009788,27.0,31.0,FUMIL,26.5,944.4564025889999,192.49,0.0
30809,261899042,27.0,31.0,PANELA MINEIRA,26.5,920.326006339,199.99,0.0
30947,261899042,27.0,31.0,PANELA MINEIRA,26.5,760.799465196,192.49,0.0
31046,260009788,27.0,31.0,FUMIL,26.5,929.222725798,184.99,0.0
31218,260009788,27.0,31.0,FUMIL,26.5,243.062064623,209.0,0.0
31463,260009020,19.0,32.0,FUMIL,50.0,608.395971555,334.99,0.0
31622,260009788,27.0,31.0,FUMIL,26.5,872.9980635630001,289.99,0.0
31750,260006502,28.0,35.0,PANELA MINEIRA,35.0,419.504762692,244.99,0.0
31968,261899042,27.0,31.0,PANELA MINEIRA,26.5,853.586806925,199.99,0.0
32024,260009788,27.0,31.0,FUMIL,26.5,888.5818747039999,209.0,0.0
32187,260008228,38.0,30.0,PANELA MINEIRA,29.0,849.81138325,236.1225,0.0
32229,260009788,27.0,31.0,FUMIL,26.5,1.55775140894,263.245,0.0
33115,260009788,27.0,31.0,FUMIL,26.5,990.1831362089999,290.3675,0.0
33182,260009020,19.0,32.0,FUMIL,50.0,496.04752973800004,317.49,0.0
33435,260009788,27.0,31.0,FUMIL,26.5,416.398764916,184.99,0.0
33878,260009788,27.0,31.0,FUMIL,26.5,365.619116999,184.99,0.0
34245,260009788,27.0,31.0,FUMIL,26.5,346.11528700400004,184.99,0.0
34495,260009788,27.0,31.0,FUMIL,26.5,433.074095343,184.99,1.0
34788,260009020,19.0,32.0,FUMIL,50.0,151.25302396200001,137.445,0.0
35075,260008228,38.0,30.0,PANELA MINEIRA,29.0,668.279320461,89.9,0.0
35737,260008228,38.0,30.0,PANELA MINEIRA,29.0,128.54567696,144.945,0.0
36112,261899042,27.0,31.0,PANELA MINEIRA,26.5,540.782024179,199.99,0.0
36113,260009020,19.0,32.0,FUMIL,50.0,688.1021121560001,199.99,0.0
36268,260009788,27.0,31.0,FUMIL,26.5,472.31659340199997,199.99,0.0
36593,260008228,38.0,30.0,PANELA MINEIRA,29.0,700.035801353,199.99,0.0
37336,261899042,27.0,31.0,PANELA MINEIRA,26.5,963.919075901,199.99,0.0
37530,260009788,27.0,31.0,FUMIL,26.5,629.271446771,209.0,1.0
37708,260009020,19.0,32.0,FUMIL,50.0,194.55189980900002,321.865,0.0
37897,260009020,19.0,32.0,FUMIL,50.0,244.643013177,278.4275,0.0
38117,260006502,28.0,35.0,PANELA MINEIRA,35.0,147.473440469,234.99,0.0
38577,260009788,27.0,31.0,FUMIL,26.5,895.1994368119999,209.0,0.0
38709,261899042,27.0,31.0,PANELA MINEIRA,26.5,217.61155446599997,199.99,0.0
39060,260008228,38.0,30.0,PANELA MINEIRA,29.0,485.41900112699994,199.99,0.0
39416,261899042,27.0,31.0,PANELA MINEIRA,26.5,241.232892532,199.99,0.0
40080,260009788,27.0,31.0,FUMIL,26.5,490.66271425300005,184.99,0.0
40840,260009788,27.0,31.0,FUMIL,26.5,157.933861872,192.49,0.0
41391,261899042,27.0,31.0,PANELA MINEIRA,26.5,464.98565315400003,199.99,0.0
41923,260008228,38.0,30.0,PANELA MINEIRA,29.0,271.37189911900003,69.99,0.0
42010,260009020,19.0,32.0,FUMIL,50.0,882.8685139810001,299.99,0.0
42022,261899042,27.0,31.0,PANELA MINEIRA,26.5,692.053246008,199.99,0.0
42934,260006502,28.0,35.0,PANELA MINEIRA,35.0,52.3514298394,199.99,0.0
43319,260009020,19.0,32.0,FUMIL,50.0,328.652595121,199.99,0.0
43529,261899042,27.0,31.0,PANELA MINEIRA,26.5,895.3943041460001,199.99,0.0
44488,260009788,27.0,31.0,FUMIL,26.5,416.77173047800005,209.0,0.0
44686,261899042,27.0,31.0,PANELA MINEIRA,26.5,622.318359178,199.99,0.0
45195,260006502,28.0,35.0,PANELA MINEIRA,35.0,732.9976099260001,134.99,0.0
46325,260008228,38.0,30.0,PANELA MINEIRA,29.0,685.266618047,69.99,0.0
46734,261899042,27.0,31.0,PANELA MINEIRA,26.5,695.698363863,199.99,0.0
47708,260009020,19.0,32.0,FUMIL,50.0,200.004084707,299.99,0.0
47821,260009788,27.0,31.0,FUMIL,26.5,957.9537070480001,209.0,0.0
48157,261899042,27.0,31.0,PANELA MINEIRA,26.5,502.884947823,199.99,0.0
48794,261899042,27.0,31.0,PANELA MINEIRA,26.5,349.662474765,199.99,0.0
49206,260008228,38.0,30.0,PANELA MINEIRA,29.0,381.521373176,64.99,0.0
49472,261899042,27.0,31.0,PANELA MINEIRA,26.5,24.5777156694,199.99,0.0
49510,260009788,27.0,31.0,FUMIL,26.5,881.723598311,184.99,0.0
49589,260006502,28.0,35.0,PANELA MINEIRA,35.0,232.185549677,192.49,0.0
50977,261899042,27.0,31.0,PANELA MINEIRA,26.5,974.82659358,199.99,0.0
51107,260009788,27.0,31.0,FUMIL,26.5,544.618237295,199.99,0.0
52229,260009020,19.0,32.0,FUMIL,50.0,772.552970765,199.99,0.0
53018,260006502,28.0,35.0,PANELA MINEIRA,35.0,189.522834235,199.99,0.0
53263,261899042,27.0,31.0,PANELA MINEIRA,26.5,762.876046054,199.99,0.0
53332,260008228,38.0,30.0,PANELA MINEIRA,29.0,69.0232837052,199.99,0.0
53474,261899042,27.0,31.0,PANELA MINEIRA,26.5,72.5125872622,199.99,0.0
53560,260006502,28.0,35.0,PANELA MINEIRA,35.0,925.1942741080001,199.99,0.0
53872,260009788,27.0,31.0,FUMIL,26.5,60.1134745237,199.99,0.0
54265,261899042,27.0,31.0,PANELA MINEIRA,26.5,559.897037976,199.99,0.0
55044,261899042,27.0,31.0,PANELA MINEIRA,26.5,32.4760205854,199.99,0.0
55513,261899042,27.0,31.0,PANELA MINEIRA,26.5,287.128239093,199.99,0.0
55911,260008228,38.0,30.0,PANELA MINEIRA,29.0,608.61698624,199.99,0.0
56143,261899042,27.0,31.0,PANELA MINEIRA,26.5,858.3235278999999,199.99,0.0
56702,260009788,27.0,31.0,FUMIL,26.5,564.4880918,184.99,0.0
56989,260009788,27.0,31.0,FUMIL,26.5,805.6263766039999,153.29333333333335,0.0
57671,260009020,19.0,32.0,FUMIL,50.0,431.573744131,121.59666666666666,0.0
57763,260008228,38.0,30.0,PANELA MINEIRA,29.0,576.4530035280001,89.9,0.0
58063,260009788,27.0,31.0,FUMIL,26.5,912.148400215,194.945,0.0
59615,260009020,19.0,32.0,FUMIL,50.0,665.505362493,299.99,0.0
59647,260008228,38.0,30.0,PANELA MINEIRA,29.0,524.212882144,184.99,0.0
59705,260008228,38.0,30.0,PANELA MINEIRA,29.0,959.7850167910001,69.99,0.0
61655,260008228,38.0,30.0,PANELA MINEIRA,29.0,979.615277062,195.9275,0.0
62696,260009020,19.0,32.0,FUMIL,50.0,233.413195999,321.865,0.0
63603,261899042,27.0,31.0,PANELA MINEIRA,26.5,462.446705041,265.4325,0.0
64140,260009788,27.0,31.0,FUMIL,26.5,673.496301316,209.0,0.0
64323,260009788,27.0,31.0,FUMIL,26.5,285.146507001,196.995,0.0
64376,260009788,27.0,31.0,FUMIL,26.5,442.98128450800004,184.99,0.0
64610,260009788,27.0,31.0,FUMIL,26.5,678.715460868,184.99,0.0
65112,260009788,27.0,31.0,FUMIL,26.5,499.83372014099996,184.99,0.0
65615,261899042,27.0,31.0,PANELA MINEIRA,26.5,109.774947482,199.99,0.0
65829,260009788,27.0,31.0,FUMIL,26.5,116.28700808200001,204.495,0.0
66378,260009788,27.0,31.0,FUMIL,26.5,416.501117103,209.0,0.0
66480,260009788,27.0,31.0,FUMIL,26.5,123.379884124,136.995,0.0
66941,260008228,38.0,30.0,PANELA MINEIRA,29.0,42.4190263377,64.99,0.0
67080,260009788,27.0,31.0,FUMIL,26.5,785.2571336010001,184.99,0.0
67138,260006502,28.0,35.0,PANELA MINEIRA,35.0,715.09935617,192.49,0.0
68103,261899042,27.0,31.0,PANELA MINEIRA,26.5,899.08368207,199.99,0.0
68161,261899042,27.0,31.0,PANELA MINEIRA,26.5,798.843120248,199.99,0.0
68280,261899042,27.0,31.0,PANELA MINEIRA,26.5,416.71209597300003,206.65666666666667,0.0
68458,260009020,19.0,32.0,FUMIL,50.0,279.418767342,213.32333333333335,0.0
68918,260006502,28.0,35.0,PANELA MINEIRA,35.0,988.6143139310001,219.99,0.0
69537,260009788,27.0,31.0,FUMIL,26.5,444.54382440300003,209.99,0.0
70413,261899042,27.0,31.0,PANELA MINEIRA,26.5,822.592917372,199.99,0.0
70892,260009788,27.0,31.0,FUMIL,26.5,494.79962434699996,224.99,0.0
71093,260006502,28.0,35.0,PANELA MINEIRA,35.0,196.397367352,249.99,0.0
71225,260009788,27.0,31.0,FUMIL,26.5,895.92390891,274.99,0.0
71324,260009020,19.0,32.0,FUMIL,50.0,13.184777468900002,299.99,1.0
72188,261899042,27.0,31.0,PANELA MINEIRA,26.5,652.114400417,199.99,0.0
74347,261899042,27.0,31.0,PANELA MINEIRA,26.5,529.403373692,199.99,0.0
74599,260009020,19.0,32.0,FUMIL,50.0,439.37078618199996,199.99,0.0
74972,261899042,27.0,31.0,PANELA MINEIRA,26.5,349.338198672,199.99,0.0
75187,261899042,27.0,31.0,PANELA MINEIRA,26.5,937.843979458,199.99,0.0
75367,260009788,27.0,31.0,FUMIL,26.5,98.06732837979999,199.99,0.0
76350,261899042,27.0,31.0,PANELA MINEIRA,26.5,307.07609586140006,199.99,0.0
76363,261899042,27.0,31.0,PANELA MINEIRA,26.5,516.084863343,199.99,0.0
76509,260009020,19.0,32.0,FUMIL,50.0,451.169486865,199.99,0.0
77039,260009788,27.0,31.0,FUMIL,26.5,321.64292241,199.99,0.0
77746,261899042,27.0,31.0,PANELA MINEIRA,26.5,726.073486772,199.99,0.0
78426,260008228,38.0,30.0,PANELA MINEIRA,29.0,800.455567703,144.945,0.0
79104,260008228,38.0,30.0,PANELA MINEIRA,29.0,11.8448588706,89.9,1.0
79156,260009788,27.0,31.0,FUMIL,26.5,368.458517472,184.99,0.0
79902,260009788,27.0,31.0,FUMIL,26.5,761.529666205,187.99,0.0
79920,260006502,28.0,35.0,PANELA MINEIRA,35.0,648.014212647,190.99,0.0
80321,260008228,38.0,30.0,PANELA MINEIRA,29.0,344.530972391,193.99,0.0
80652,260009788,27.0,31.0,FUMIL,26.5,281.922075644,196.99,0.0
81071,261899042,27.0,31.0,PANELA MINEIRA,26.5,704.40914675,199.99,0.0
81334,260006502,28.0,35.0,PANELA MINEIRA,35.0,128.901736244,199.99,0.0
81995,260008228,38.0,30.0,PANELA MINEIRA,29.0,130.4724539005,199.99,0.0
82215,261899042,27.0,31.0,PANELA MINEIRA,26.5,132.043171557,199.99,0.0
82277,260006502,28.0,35.0,PANELA MINEIRA,35.0,597.901856721,234.99,0.0
82509,260006502,28.0,35.0,PANELA MINEIRA,35.0,151.871405184,230.615,0.0
82676,260009020,19.0,32.0,FUMIL,50.0,351.982215503,226.24,0.0
83229,261899042,27.0,31.0,PANELA MINEIRA,26.5,604.776019639,221.865,0.0
83897,260006502,28.0,35.0,PANELA MINEIRA,35.0,748.084041746,217.49,0.0
84308,260009788,27.0,31.0,FUMIL,26.5,449.81145650400003,213.115,0.0
84323,260009788,27.0,31.0,FUMIL,26.5,254.91250289299998,208.74,0.0
84443,260009020,19.0,32.0,FUMIL,50.0,307.85486603149997,204.365,0.0
85017,261899042,27.0,31.0,PANELA MINEIRA,26.5,360.79722917,199.99,0.0
85136,260009020,19.0,32.0,FUMIL,50.0,623.416844657,334.99,1.0
85430,260009788,27.0,31.0,FUMIL,26.5,6.940517169369999,184.99,0.0
85621,260008228,38.0,30.0,PANELA MINEIRA,29.0,190.065607797,192.49,0.0
85758,261899042,27.0,31.0,PANELA MINEIRA,26.5,360.740798579,199.99,0.0
85965,261899042,27.0,31.0,PANELA MINEIRA,26.5,74.8604638803,199.99,0.0
86866,260009020,19.0,32.0,FUMIL,50.0,737.968292462,317.49,0.0
86888,261899042,27.0,31.0,PANELA MINEIRA,26.5,804.0435617510001,199.99,0.0
88071,260008228,38.0,30.0,PANELA MINEIRA,29.0,413.57285584699997,89.9,0.0
88400,260008228,38.0,30.0,PANELA MINEIRA,29.0,790.5525653889999,89.9,0.0
88581,260009788,27.0,31.0,FUMIL,26.5,997.964426503,184.99,0.0
88691,260009788,27.0,31.0,FUMIL,26.5,287.128239093,192.49,0.0
89261,261899042,27.0,31.0,PANELA MINEIRA,26.5,703.720358043,199.99,0.0
89558,260009788,27.0,31.0,FUMIL,26.5,763.685110398,192.49,0.0
89741,260009788,27.0,31.0,FUMIL,26.5,108.143925112,184.99,0.0
89816,260009788,27.0,31.0,FUMIL,26.5,107.07999082,188.74,0.0
89972,260009788,27.0,31.0,FUMIL,26.5,218.907691645,192.49,0.0
90163,260008228,38.0,30.0,PANELA MINEIRA,29.0,241.48914996099998,196.24,0.0
90439,261899042,27.0,31.0,PANELA MINEIRA,26.5,472.553420552,199.99,0.0
90464,260008228,38.0,30.0,PANELA MINEIRA,29.0,612.2555138619999,192.49,0.0
91129,260009788,27.0,31.0,FUMIL,26.5,262.785070024,184.99,0.0
91975,260009020,19.0,32.0,FUMIL,50.0,768.377128633,212.365,0.0
92091,260009788,27.0,31.0,FUMIL,26.5,663.889982567,239.74,0.0
92093,260009788,27.0,31.0,FUMIL,26.5,387.397396721,267.115,0.0
92379,260008228,38.0,30.0,PANELA MINEIRA,29.0,842.445935455,294.49,0.0
93244,260009020,19.0,32.0,FUMIL,50.0,498.478496209,321.865,0.0
93368,261899042,27.0,31.0,PANELA MINEIRA,26.5,487.7960585265,199.99,0.0
93748,260009788,27.0,31.0,FUMIL,26.5,477.113620844,184.99,0.0
93799,260009020,19.0,32.0,FUMIL,50.0,235.227062595,196.995,0.0
93894,260009788,27.0,31.0,FUMIL,26.5,668.279320461,209.0,0.0
94030,261899042,27.0,31.0,PANELA MINEIRA,26.5,244.086819615,199.99,0.0
94190,261899042,27.0,31.0,PANELA MINEIRA,26.5,565.443837862,199.99,0.0
94479,260009788,27.0,31.0,FUMIL,26.5,46.235980598299996,184.99,0.0
95354,260008228,38.0,30.0,PANELA MINEIRA,29.0,872.9980635630001,189.99,0.0
95496,260009788,27.0,31.0,FUMIL,26.5,398.76998062,194.99,0.0
95897,261899042,27.0,31.0,PANELA MINEIRA,26.5,792.515803422,199.99,0.0
96511,261899042,27.0,31.0,PANELA MINEIRA,26.5,805.901818805,196.24,0.0
96562,260008228,38.0,30.0,PANELA MINEIRA,29.0,26.4080103723,192.49,0.0
96834,260009020,19.0,32.0,FUMIL,50.0,350.161773305,188.74,0.0
98604,260009788,27.0,31.0,FUMIL,26.5,148.595538078,184.99,0.0
98802,260009788,27.0,31.0,FUMIL,26.5,396.473327879,164.99,0.0
99655,260008228,38.0,30.0,PANELA MINEIRA,29.0,26.347911754800002,144.99,0.0
100013,260008228,38.0,30.0,PANELA MINEIRA,29.0,73.2178555269,124.99,0.0
100798,260009020,19.0,32.0,FUMIL,50.0,646.2628651040001,104.99,0.0
101425,260009788,27.0,31.0,FUMIL,26.5,722.4025186619999,84.99,0.0
101739,260008228,38.0,30.0,PANELA MINEIRA,29.0,951.279007435,64.99,0.0
102226,260009788,27.0,31.0,FUMIL,26.5,632.986619914,209.0,1.0
102300,260008228,38.0,30.0,PANELA MINEIRA,29.0,329.750279801,200.99666666666667,0.0
102703,260009788,27.0,31.0,FUMIL,26.5,751.099748164,192.99333333333334,0.0
103424,260009788,27.0,31.0,FUMIL,26.5,609.857767991,184.99,0.0
103651,260009020,19.0,32.0,FUMIL,50.0,601.535174448,299.99,0.0
103839,261899042,27.0,31.0,PANELA MINEIRA,26.5,717.843113735,199.99,0.0
104700,260009788,27.0,31.0,FUMIL,26.5,108.020322564,184.99,0.0
105363,260006502,28.0,35.0,PANELA MINEIRA,35.0,850.8726315089999,187.49,0.0
106070,260006502,28.0,35.0,PANELA MINEIRA,35.0,840.392517558,189.99,0.0
106143,260009788,27.0,31.0,FUMIL,26.5,829.803702591,192.49,0.0
106462,260008228,38.0,30.0,PANELA MINEIRA,29.0,140.889782783,194.99,0.0
106824,260009020,19.0,32.0,FUMIL,50.0,47.19451456189999,197.49,0.0
107084,261899042,27.0,31.0,PANELA MINEIRA,26.5,860.1101013839999,199.99,1.0
107452,260008228,38.0,30.0,PANELA MINEIRA,29.0,34.6759063824,184.99,0.0
108372,260009788,27.0,31.0,FUMIL,26.5,874.841950696,169.99,0.0
109004,260008228,38.0,30.0,PANELA MINEIRA,29.0,837.147438523,69.99,0.0
109130,260009020,19.0,32.0,FUMIL,50.0,335.400387961,86.41857142857143,0.0
110052,260008228,38.0,30.0,PANELA MINEIRA,29.0,448.74167835599997,102.84714285714286,0.0
110353,260008228,38.0,30.0,PANELA MINEIRA,29.0,608.6584451,119.27571428571429,0.0
111340,260006502,28.0,35.0,PANELA MINEIRA,35.0,299.676482458,135.70428571428573,0.0
112570,260006502,28.0,35.0,PANELA MINEIRA,35.0,491.579721596,152.13285714285715,0.0
112654,260008228,38.0,30.0,PANELA MINEIRA,29.0,667.516190194,168.56142857142856,0.0
113257,260009788,27.0,31.0,FUMIL,26.5,889.009946307,184.99,0.0
113549,260009020,19.0,32.0,FUMIL,50.0,398.355390495,299.99,0.0
113564,261899042,27.0,31.0,PANELA MINEIRA,26.5,474.323550988,199.99,0.0
113822,261899042,27.0,31.0,PANELA MINEIRA,26.5,783.2052633889999,199.99,0.0
116008,260009788,27.0,31.0,FUMIL,26.5,489.33669624699996,184.99,0.0
116822,261899042,27.0,31.0,PANELA MINEIRA,26.5,725.671168486,188.74,0.0
117580,260008228,38.0,30.0,PANELA MINEIRA,29.0,513.420259357,192.49,0.0
117635,260006502,28.0,35.0,PANELA MINEIRA,35.0,663.075643319,196.24,0.0
118102,261899042,27.0,31.0,PANELA MINEIRA,26.5,42.0691017626,199.99,0.0
118389,260009020,19.0,32.0,FUMIL,50.0,385.86689129300004,334.99,1.0
119974,260006502,28.0,35.0,PANELA MINEIRA,35.0,800.577178882,334.99,0.0
