,ITEM_ID,ALTURA,LARGURA,MARCA,PROFUNDIDADE,SESSION_ID,ITEM_PRICE,INTERESTED
1770,216538542,13.0,15.0,TRAMONTINA,14.0,54.4260847865,64.985,0.0
1787,216538542,13.0,15.0,TRAMONTINA,14.0,611.327852231,62.0,0.0
1972,216538542,13.0,15.0,TRAMONTINA,14.0,146.614457293,65.0,1.0
2039,216538542,13.0,15.0,TRAMONTINA,14.0,267.14725914900004,65.0,0.0
2298,216538542,13.0,15.0,TRAMONTINA,14.0,27.437011779000002,65.0,1.0
2318,216538542,13.0,15.0,TRAMONTINA,14.0,18.461712239300002,64.702962963,0.0
2331,216538542,13.0,15.0,TRAMONTINA,14.0,191.711355223,65.0,0.0
2449,216538542,13.0,15.0,TRAMONTINA,14.0,235.75595530799998,62.0,0.0
2509,216538542,13.0,15.0,TRAMONTINA,14.0,800.3562797139999,59.0,0.0
2546,216538542,13.0,15.0,TRAMONTINA,14.0,147.617488202,65.0,0.0
2582,216538542,13.0,15.0,TRAMONTINA,14.0,134.325264286,65.0,0.0
2616,216538542,13.0,15.0,TRAMONTINA,14.0,983.012909127,65.0,0.0
2677,258464144,11.3,13.0,BRINOX,19.5,637.719128178,29.9,0.0
2776,216538542,13.0,15.0,TRAMONTINA,14.0,501.510039204,64.7669230769,0.0
3005,258463142,12.0,13.0,BRINOX,17.5,174.40934203,62.589343891400006,0.0
3018,216538542,13.0,15.0,TRAMONTINA,14.0,645.600123023,60.411764705900005,0.0
3184,257256182,12.0,13.0,BRINOX,17.5,601.059235695,33.2356140351,0.0
3190,216538542,13.0,15.0,TRAMONTINA,14.0,333.073061169,60.2,0.0
3203,216538542,13.0,15.0,TRAMONTINA,14.0,474.71712372266666,65.0,0.0
3215,216538542,13.0,15.0,TRAMONTINA,14.0,616.3611862763333,64.975,0.0
3240,257256182,12.0,13.0,BRINOX,17.5,758.00524883,34.99,0.0
3264,216538542,13.0,15.0,TRAMONTINA,14.0,624.03318187,65.0,1.0
3432,216538542,13.0,15.0,TRAMONTINA,14.0,579.200991039,65.1134615385,0.0
3494,216538542,13.0,15.0,TRAMONTINA,14.0,736.8545778380001,62.0,0.0
3522,216538542,13.0,15.0,TRAMONTINA,14.0,5.6470143226,64.98888888890001,0.0
3552,216538542,13.0,15.0,TRAMONTINA,14.0,654.405862311,65.0,0.0
3574,216538542,13.0,15.0,TRAMONTINA,14.0,46.4806620572,66.5,0.0
3659,216538542,13.0,15.0,TRAMONTINA,14.0,671.276414362,64.7669230769,0.0
3700,216538542,13.0,15.0,TRAMONTINA,14.0,139.973550265,66.2444444444,0.0
4251,216538542,13.0,15.0,TRAMONTINA,14.0,157.943172141,64.3152631579,0.0
4312,216538542,13.0,15.0,TRAMONTINA,14.0,613.129147335,65.7128571429,0.0
4635,216538542,13.0,15.0,TRAMONTINA,14.0,866.254656511,65.7128571429,0.0
4678,216538542,13.0,15.0,TRAMONTINA,14.0,254.03554529299998,65.0,0.0
4760,216538542,13.0,15.0,TRAMONTINA,14.0,990.110416162,64.1428571429,0.0
4834,216538542,13.0,15.0,TRAMONTINA,14.0,325.020840919,60.411764705900005,0.0
4873,216538542,13.0,15.0,TRAMONTINA,14.0,308.57193989900003,65.0,0.0
5118,216538542,13.0,15.0,TRAMONTINA,14.0,609.592032207,65.0,0.0
5143,216538542,13.0,15.0,TRAMONTINA,14.0,836.114259005,63.0,0.0
5190,257256182,12.0,13.0,BRINOX,17.5,921.6442452539999,34.99,0.0
5196,216538542,13.0,15.0,TRAMONTINA,14.0,741.818951375,67.3181818182,0.0
5233,216538542,13.0,15.0,TRAMONTINA,14.0,373.180140655,65.0,1.0
5265,216538542,13.0,15.0,TRAMONTINA,14.0,619.650982169,61.1428571429,0.0
5506,258462864,11.0,11.0,BRINOX,15.5,483.339510932,63.4278571429,0.0
5525,216538542,13.0,15.0,TRAMONTINA,14.0,818.2677422060001,65.7128571429,0.0
5638,216538542,13.0,15.0,TRAMONTINA,14.0,866.6388949410001,60.2,0.0
5750,216538542,13.0,15.0,TRAMONTINA,14.0,915.0100476760001,65.0,0.0
5775,216538542,13.0,15.0,TRAMONTINA,14.0,462.06713874699994,65.0,0.0
6176,216538542,13.0,15.0,TRAMONTINA,14.0,585.358061139,64.1428571429,0.0
6178,257256182,12.0,13.0,BRINOX,17.5,40.9928917823,34.99,0.0
6236,216538542,13.0,15.0,TRAMONTINA,14.0,296.67164455200003,65.0,0.0
6247,216538542,13.0,15.0,TRAMONTINA,14.0,224.408096153,59.0,1.0
6291,216538542,13.0,15.0,TRAMONTINA,14.0,677.945196633,65.1134615385,0.0
6408,216538542,13.0,15.0,TRAMONTINA,14.0,488.08003999,64.98888888890001,0.0
6493,216538542,13.0,15.0,TRAMONTINA,14.0,276.925789598,66.59375,0.0
6694,216538542,13.0,15.0,TRAMONTINA,14.0,323.522731481,64.99,0.0
6717,216538542,13.0,15.0,TRAMONTINA,14.0,859.76862783,64.12375,0.0
6805,216538542,13.0,15.0,TRAMONTINA,14.0,187.03545593299998,60.411764705900005,0.0
6882,258464272,11.0,11.0,BRINOX,15.5,581.322604513,63.45588235295,0.0
7009,216538542,13.0,15.0,TRAMONTINA,14.0,671.9890150169999,66.5,0.0
7061,257169156,13.0,15.0,TRAMONTINA,14.0,664.891429375,63.35,0.0
7190,216538542,13.0,15.0,TRAMONTINA,14.0,183.239916686,60.2,0.0
7430,216538542,13.0,15.0,TRAMONTINA,14.0,501.562724231,68.39,0.0
7478,216538542,13.0,15.0,TRAMONTINA,14.0,511.48163391,62.6734693878,0.0
7550,258462864,11.0,11.0,BRINOX,15.5,170.828500284,26.4763636364,0.0
7654,216538542,13.0,15.0,TRAMONTINA,14.0,981.98498628,62.6,0.0
7828,216538542,13.0,15.0,TRAMONTINA,14.0,436.17671725800005,62.6734693878,0.0
7931,216538542,13.0,15.0,TRAMONTINA,14.0,8.94444299579,68.39,0.0
7961,216538542,13.0,15.0,TRAMONTINA,14.0,274.38907637200003,65.0,0.0
7975,216538542,13.0,15.0,TRAMONTINA,14.0,140.325825576,66.275,0.0
7988,216538542,13.0,15.0,TRAMONTINA,14.0,913.488123605,64.702962963,0.0
8018,216538542,13.0,15.0,TRAMONTINA,14.0,238.271334181,60.285714285699996,0.0
8087,216538542,13.0,15.0,TRAMONTINA,14.0,225.58197042766665,59.0,1.0
8189,216538542,13.0,15.0,TRAMONTINA,14.0,212.89260667433334,59.0,0.0
8230,216538542,13.0,15.0,TRAMONTINA,14.0,200.203242921,65.0,1.0
8234,257169156,13.0,15.0,TRAMONTINA,14.0,512.021784913,78.015,0.0
8289,216538542,13.0,15.0,TRAMONTINA,14.0,249.343773293,64.12375,0.0
8360,216538542,13.0,15.0,TRAMONTINA,14.0,657.176809316,65.0,0.0
8378,216538542,13.0,15.0,TRAMONTINA,14.0,911.452059267,66.2444444444,0.0
8443,216538542,13.0,15.0,TRAMONTINA,14.0,960.6553700119999,73.094,0.0
8457,216538542,13.0,15.0,TRAMONTINA,14.0,455.156673248,65.0,1.0
8667,216538542,13.0,15.0,TRAMONTINA,14.0,95.6253822123,59.0,1.0
8691,216538542,13.0,15.0,TRAMONTINA,14.0,730.877432341,65.0,1.0
8717,216538542,13.0,15.0,TRAMONTINA,14.0,51.698759236,65.0,0.0
8721,216538542,13.0,15.0,TRAMONTINA,14.0,814.472523339,60.2,0.0
8741,257256182,12.0,13.0,BRINOX,17.5,130.66725856899998,29.99,0.0
8892,216538542,13.0,15.0,TRAMONTINA,14.0,123.97243528799999,65.0,1.0
8988,216538542,13.0,15.0,TRAMONTINA,14.0,440.713138546,59.0,1.0
9097,216538542,13.0,15.0,TRAMONTINA,14.0,349.32972441000004,65.0,0.0
9117,257249242,13.0,15.0,TRAMONTINA,14.0,257.94631027400004,67.99,1.0
9227,216538542,13.0,15.0,TRAMONTINA,14.0,531.8895461530001,65.7128571429,0.0
9285,258462864,11.0,11.0,BRINOX,15.5,245.65574165400002,22.67,0.0
9394,216538542,13.0,15.0,TRAMONTINA,14.0,763.0170964089999,66.2475,0.0
9432,216538542,13.0,15.0,TRAMONTINA,14.0,62.0042866108,65.0,0.0
9540,216538542,13.0,15.0,TRAMONTINA,14.0,651.595572475,65.7128571429,0.0
9617,216538542,13.0,15.0,TRAMONTINA,14.0,297.567936669,60.2,0.0
9652,216538542,13.0,15.0,TRAMONTINA,14.0,360.652959488,64.3152631579,0.0
10124,216538542,13.0,15.0,TRAMONTINA,14.0,719.602048865,65.0,0.0
10133,216538542,13.0,15.0,TRAMONTINA,14.0,504.138498224,65.0,0.0
10258,216538542,13.0,15.0,TRAMONTINA,14.0,966.1743451880001,65.0,0.0
10279,216538542,13.0,15.0,TRAMONTINA,14.0,254.50713961900001,66.59375,0.0
10543,216538542,13.0,15.0,TRAMONTINA,14.0,297.9579105725,65.62375,0.0
10572,216538542,13.0,15.0,TRAMONTINA,14.0,341.408681526,65.0,0.0
10655,257169156,13.0,15.0,TRAMONTINA,14.0,799.115952294,78.015,0.0
10735,216538542,13.0,15.0,TRAMONTINA,14.0,749.936642832,65.344137931,0.0
10889,257249242,13.0,15.0,TRAMONTINA,14.0,220.57172063599998,67.99,0.0
10912,216538542,13.0,15.0,TRAMONTINA,14.0,658.221431339,66.2444444444,0.0
10924,258464272,11.0,11.0,BRINOX,15.5,724.356229847,26.14,0.0
10965,258464272,11.0,11.0,BRINOX,15.5,486.660121441,26.14,0.0
10988,216538542,13.0,15.0,TRAMONTINA,14.0,954.466911278,64.985,0.0
11100,216538542,13.0,15.0,TRAMONTINA,14.0,887.8633901339999,65.0,0.0
11125,216538542,13.0,15.0,TRAMONTINA,14.0,941.87301878,73.094,0.0
11156,216538542,13.0,15.0,TRAMONTINA,14.0,442.526328167,73.094,0.0
11289,216538542,13.0,15.0,TRAMONTINA,14.0,83.3111063709,65.0,1.0
11293,216538542,13.0,15.0,TRAMONTINA,14.0,325.915296712,65.0,0.0
11511,216538542,13.0,15.0,TRAMONTINA,14.0,432.2002706999999,65.0,0.0
11657,216538542,13.0,15.0,TRAMONTINA,14.0,395.68878604199995,59.0,1.0
11717,216538542,13.0,15.0,TRAMONTINA,14.0,323.435013997,62.6734693878,0.0
11770,216538542,13.0,15.0,TRAMONTINA,14.0,17.3002782359,66.5,0.0
11779,216538542,13.0,15.0,TRAMONTINA,14.0,876.536400965,66.275,0.0
11806,216538542,13.0,15.0,TRAMONTINA,14.0,640.271655575,65.7128571429,0.0
11848,216538542,13.0,15.0,TRAMONTINA,14.0,205.756150432,66.2444444444,0.0
12067,258464144,11.3,13.0,BRINOX,19.5,350.734109423,29.9,0.0
12193,216538542,13.0,15.0,TRAMONTINA,14.0,847.24703202,65.0,0.0
12537,216538542,13.0,15.0,TRAMONTINA,14.0,742.813278838,73.094,0.0
12583,216538542,13.0,15.0,TRAMONTINA,14.0,108.972847088,65.0,0.0
12584,257169156,13.0,15.0,TRAMONTINA,14.0,473.636123224,65.0,0.0
12852,216538542,13.0,15.0,TRAMONTINA,14.0,918.285351997,65.0,1.0
12937,216538542,13.0,15.0,TRAMONTINA,14.0,2.51177828221,68.39,0.0
12973,258464144,11.3,13.0,BRINOX,19.5,170.828500284,29.9,0.0
13129,216538542,13.0,15.0,TRAMONTINA,14.0,284.603945042,65.0,0.0
13148,216538542,13.0,15.0,TRAMONTINA,14.0,947.9377721980001,60.8,0.0
13193,216538542,13.0,15.0,TRAMONTINA,14.0,858.534605439,65.62375,0.0
13449,216538542,13.0,15.0,TRAMONTINA,14.0,423.154933445,63.0,0.0
13581,216538542,13.0,15.0,TRAMONTINA,14.0,933.281281958,65.0,1.0
13725,216538542,13.0,15.0,TRAMONTINA,14.0,114.665792041,65.1134615385,0.0
13727,258462864,11.0,11.0,BRINOX,15.5,663.487938789,26.14,0.0
13807,216538542,13.0,15.0,TRAMONTINA,14.0,748.893846579,65.1134615385,0.0
13901,216538542,13.0,15.0,TRAMONTINA,14.0,963.0031158869999,61.1428571429,0.0
13924,216538542,13.0,15.0,TRAMONTINA,14.0,79.5333773721,65.0,0.0
13938,257249242,13.0,15.0,TRAMONTINA,14.0,968.3720980060001,62.3622222222,0.0
14023,216538542,13.0,15.0,TRAMONTINA,14.0,930.757024898,65.0,0.0
14189,216538542,13.0,15.0,TRAMONTINA,14.0,657.783509576,62.6734693878,0.0
14556,216538542,13.0,15.0,TRAMONTINA,14.0,381.16977945300005,66.59375,0.0
14592,216538542,13.0,15.0,TRAMONTINA,14.0,144.445178426,66.5,0.0
14666,216538542,13.0,15.0,TRAMONTINA,14.0,782.366521355,65.0,0.0
14768,216538542,13.0,15.0,TRAMONTINA,14.0,714.911346158,65.0,1.0
14799,216538542,13.0,15.0,TRAMONTINA,14.0,255.752902146,64.1428571429,0.0
15074,258464272,11.0,11.0,BRINOX,15.5,31.366654226399998,22.67,1.0
15090,216538542,13.0,15.0,TRAMONTINA,14.0,575.640839587,65.0,0.0
15100,258464144,11.3,13.0,BRINOX,19.5,194.742970584,44.2,0.0
15149,216538542,13.0,15.0,TRAMONTINA,14.0,509.938102123,65.0,0.0
15198,216538542,13.0,15.0,TRAMONTINA,14.0,720.9087280680001,64.5973333333,0.0
15321,216538542,13.0,15.0,TRAMONTINA,14.0,833.9150261230001,60.8,0.0
15370,216538542,13.0,15.0,TRAMONTINA,14.0,640.187971782,59.0,0.0
15523,216538542,13.0,15.0,TRAMONTINA,14.0,402.43448891099996,61.1428571429,0.0
15547,216538542,13.0,15.0,TRAMONTINA,14.0,102.211766737,60.9345652174,0.0
15558,216538542,13.0,15.0,TRAMONTINA,14.0,607.597992802,64.98888888890001,0.0
15633,257169156,13.0,15.0,TRAMONTINA,14.0,144.659764658,78.015,0.0
15639,216538542,13.0,15.0,TRAMONTINA,14.0,858.386625685,66.6633333333,0.0
15669,258462982,12.0,12.5,BRINOX,18.5,213.984056918,67.32666666665,0.0
15780,257249242,12.5,13.75,BRINOX,16.25,952.140887836,67.99,1.0
15811,216538542,13.0,15.0,TRAMONTINA,14.0,55.7599615221,65.0,0.0
15879,216538542,13.0,15.0,TRAMONTINA,14.0,307.63037758400003,59.0,0.0
15903,216538542,13.0,15.0,TRAMONTINA,14.0,170.566798313,59.0,0.0
15961,216538542,13.0,15.0,TRAMONTINA,14.0,140.236386604,65.0,1.0
16099,257256182,12.0,13.0,BRINOX,17.5,44.180821431999995,34.99,0.0
16200,216538542,13.0,15.0,TRAMONTINA,14.0,415.840008123,59.0,0.0
16230,216538542,13.0,15.0,TRAMONTINA,14.0,118.820639121,65.44800000000001,0.0
16253,216538542,13.0,15.0,TRAMONTINA,14.0,178.476709797,64.985,0.0
16262,216538542,13.0,15.0,TRAMONTINA,14.0,736.6521228380001,65.44800000000001,0.0
16291,258464272,11.0,11.0,BRINOX,15.5,100.26758309799999,62.224000000000004,0.0
16534,216538542,13.0,15.0,TRAMONTINA,14.0,51.009452780100005,59.0,0.0
16553,216538542,13.0,15.0,TRAMONTINA,14.0,129.293866828,64.99,0.0
16565,216538542,13.0,15.0,TRAMONTINA,14.0,50.737936794899994,65.0,1.0
16615,216538542,13.0,15.0,TRAMONTINA,14.0,116.631717545,60.411764705900005,0.0
16639,216538542,13.0,15.0,TRAMONTINA,14.0,190.614915516,60.411764705900005,0.0
16667,216538542,13.0,15.0,TRAMONTINA,14.0,898.915328163,74.9,0.0
16689,216538542,13.0,15.0,TRAMONTINA,14.0,883.044260564,65.0,1.0
16728,216538542,13.0,15.0,TRAMONTINA,14.0,497.403484451,64.99,0.0
16799,216538542,13.0,15.0,TRAMONTINA,14.0,461.24569194400004,66.2475,0.0
16902,257249242,13.0,15.0,TRAMONTINA,14.0,73.520506483,67.99,1.0
17090,216538542,13.0,15.0,TRAMONTINA,14.0,694.2996116310001,65.0,1.0
17106,216538542,13.0,15.0,TRAMONTINA,14.0,619.670759513,62.6734693878,0.0
17144,216538542,13.0,15.0,TRAMONTINA,14.0,482.827014445,63.5,0.0
17156,216538542,13.0,15.0,TRAMONTINA,14.0,770.158484823,60.8,0.0
17169,216538542,13.0,15.0,TRAMONTINA,14.0,655.6446426719999,64.1428571429,0.0
17268,216538542,13.0,15.0,TRAMONTINA,14.0,361.929572968,59.0,1.0
17273,216538542,13.0,15.0,TRAMONTINA,14.0,301.51093321900004,65.44800000000001,0.0
17302,216538542,13.0,15.0,TRAMONTINA,14.0,449.429854897,65.7128571429,0.0
17465,216538542,13.0,15.0,TRAMONTINA,14.0,575.269939872,65.7128571429,0.0
17569,216538542,13.0,15.0,TRAMONTINA,14.0,954.434058084,59.0,0.0
17637,216538542,13.0,15.0,TRAMONTINA,14.0,67.8541435375,61.1428571429,0.0
17750,216538542,13.0,15.0,TRAMONTINA,14.0,992.37882743,65.0,0.0
17855,216538542,13.0,15.0,TRAMONTINA,14.0,898.9045137889999,63.699,0.0
18068,216538542,13.0,15.0,TRAMONTINA,14.0,682.590473739,65.344137931,0.0
18424,216538542,13.0,15.0,TRAMONTINA,14.0,493.190146688,65.7128571429,0.0
18434,216538542,13.0,15.0,TRAMONTINA,14.0,314.78562161,65.0,0.0
18447,216538542,13.0,15.0,TRAMONTINA,14.0,580.603981291,65.344137931,0.0
18459,216538542,13.0,15.0,TRAMONTINA,14.0,270.773346042,65.0,0.0
18465,216538542,13.0,15.0,TRAMONTINA,14.0,397.327962707,65.0,0.0
18514,257249242,13.0,15.0,TRAMONTINA,14.0,527.922201114,67.99,1.0
18604,216538542,13.0,15.0,TRAMONTINA,14.0,656.342745522,65.0,0.0
18634,257256182,12.0,13.0,BRINOX,17.5,297.508868187,64.5369230769,0.0
18637,216538542,13.0,15.0,TRAMONTINA,14.0,128.24273181200002,64.0738461538,0.0
18657,216538542,13.0,15.0,TRAMONTINA,14.0,536.787737831,64.975,0.0
18795,216538542,13.0,15.0,TRAMONTINA,14.0,206.857053312,65.0,0.0
18797,216538542,13.0,15.0,TRAMONTINA,14.0,237.89853235799998,66.2475,0.0
18821,216538542,13.0,15.0,TRAMONTINA,14.0,430.419579838,59.0,0.0
18852,216538542,13.0,15.0,TRAMONTINA,14.0,654.6513259,64.702962963,0.0
18898,216538542,13.0,15.0,TRAMONTINA,14.0,809.757187028,66.5,0.0
18940,216538542,13.0,15.0,TRAMONTINA,14.0,20.2744464011,66.275,0.0
19128,258463142,12.0,13.0,BRINOX,17.5,565.2199003,50.63250000000001,0.0
19129,257256182,12.0,13.0,BRINOX,17.5,208.32431455900002,34.99,0.0
19140,216538542,13.0,15.0,TRAMONTINA,14.0,465.160919156,65.0,0.0
19214,216538542,13.0,15.0,TRAMONTINA,14.0,801.752738441,65.44800000000001,0.0
19372,216538542,13.0,15.0,TRAMONTINA,14.0,435.996899902,65.0,0.0
19385,216538542,13.0,15.0,TRAMONTINA,14.0,834.094548035,65.44800000000001,0.0
19415,216538542,13.0,15.0,TRAMONTINA,14.0,605.98852752,65.0,0.0
19505,258462982,12.0,12.5,BRINOX,18.5,281.616184019,41.76,0.0
19572,216538542,13.0,15.0,TRAMONTINA,14.0,197.152390253,59.8,0.0
19601,216538542,13.0,15.0,TRAMONTINA,14.0,120.01063748799999,65.0,1.0
19737,216538542,13.0,15.0,TRAMONTINA,14.0,960.7540499869999,70.9133333333,0.0
19785,216538542,13.0,15.0,TRAMONTINA,14.0,353.23145262699995,59.0,1.0
19902,216538542,13.0,15.0,TRAMONTINA,14.0,455.767536002,64.702962963,0.0
19906,216538542,13.0,15.0,TRAMONTINA,14.0,867.7755429680001,73.094,0.0
19915,216538542,13.0,15.0,TRAMONTINA,14.0,393.695738371,65.0,1.0
20000,216538542,13.0,15.0,TRAMONTINA,14.0,878.55204735,60.2,0.0
20009,257169156,12.0,13.0,TRAMONTINA,14.75,323.35422716200003,41.435,0.0
20031,258462864,11.0,11.0,BRINOX,15.5,430.84429184199996,22.67,1.0
20078,216538542,13.0,15.0,TRAMONTINA,14.0,652.9584150109999,65.0,0.0
20118,257169156,13.0,15.0,TRAMONTINA,14.0,791.3389713560001,77.0,0.0
20242,216538542,13.0,15.0,TRAMONTINA,14.0,960.943790445,62.0,0.0
20264,216538542,13.0,15.0,TRAMONTINA,14.0,12.0326655214,59.0,0.0
20297,216538542,13.0,15.0,TRAMONTINA,14.0,490.481935603,65.0,1.0
20335,216538542,13.0,15.0,TRAMONTINA,14.0,953.1549365000001,65.0,0.0
20355,257169156,13.0,15.0,TRAMONTINA,14.0,147.24527047200002,64.3495,0.0
20558,216538542,13.0,15.0,TRAMONTINA,14.0,21.4882187833,63.699,0.0
20668,216538542,13.0,15.0,TRAMONTINA,14.0,296.341757175,84.0,1.0
20674,216538542,13.0,15.0,TRAMONTINA,14.0,784.9705770689999,62.3333333333,0.0
20721,216538542,13.0,15.0,TRAMONTINA,14.0,307.334584537,60.411764705900005,0.0
20781,257256182,12.0,13.0,BRINOX,17.5,192.839195113,34.99,0.0
20799,216538542,13.0,15.0,TRAMONTINA,14.0,465.195774958,64.702962963,0.0
20893,216538542,13.0,15.0,TRAMONTINA,14.0,752.6180440539999,65.0,1.0
20919,216538542,13.0,15.0,TRAMONTINA,14.0,773.84427417,64.5973333333,0.0
20930,216538542,13.0,15.0,TRAMONTINA,14.0,802.943059571,67.3181818182,0.0
20975,216538542,13.0,15.0,TRAMONTINA,14.0,617.588728305,65.0,0.0
21146,216538542,13.0,15.0,TRAMONTINA,14.0,542.902384338,65.0,0.0
21195,216538542,13.0,15.0,TRAMONTINA,14.0,307.428061924,65.0,0.0
21301,216538542,13.0,15.0,TRAMONTINA,14.0,475.14478715900003,64.975,0.0
21438,216538542,13.0,15.0,TRAMONTINA,14.0,575.5668770330001,64.1428571429,0.0
21496,216538542,13.0,15.0,TRAMONTINA,14.0,883.5043925069999,64.98888888890001,0.0
21588,216538542,13.0,15.0,TRAMONTINA,14.0,143.282905358,65.7128571429,0.0
21668,216538542,13.0,15.0,TRAMONTINA,14.0,187.381866309,60.9345652174,0.0
21670,216538542,13.0,15.0,TRAMONTINA,14.0,415.73416594699995,63.699,0.0
21741,258464112,13.0,15.0,BRINOX,20.0,281.616184019,42.1,0.0
21773,216538542,13.0,15.0,TRAMONTINA,14.0,981.454119537,59.0,1.0
21851,216538542,13.0,15.0,TRAMONTINA,14.0,473.153491394,59.0,0.0
21907,216538542,13.0,15.0,TRAMONTINA,14.0,819.142814685,60.2,0.0
21934,216538542,13.0,15.0,TRAMONTINA,14.0,793.211221613,65.0,1.0
21937,216538542,13.0,15.0,TRAMONTINA,14.0,715.308261416,65.0,0.0
21944,216538542,13.0,15.0,TRAMONTINA,14.0,123.35179227399999,65.7128571429,0.0
21968,257256182,12.0,13.0,BRINOX,17.5,558.2724375409999,34.99,1.0
22047,216538542,13.0,15.0,TRAMONTINA,14.0,632.5512192000001,65.62375,0.0
22137,216538542,13.0,15.0,TRAMONTINA,14.0,859.705532918,65.0,0.0
22608,216538542,13.0,15.0,TRAMONTINA,14.0,450.92117666,60.411764705900005,0.0
22655,216538542,13.0,15.0,TRAMONTINA,14.0,378.771202263,63.5,0.0
22842,216538542,13.0,15.0,TRAMONTINA,14.0,580.947218165,64.1428571429,0.0
22897,216538542,13.0,15.0,TRAMONTINA,14.0,927.967193178,64.975,0.0
22983,216538542,13.0,15.0,TRAMONTINA,14.0,574.546886358,65.344137931,0.0
23027,257256182,12.0,13.0,BRINOX,17.5,401.87557598800004,35.0408474576,0.0
23073,216538542,13.0,15.0,TRAMONTINA,14.0,138.976701228,59.0,0.0
23110,216538542,13.0,15.0,TRAMONTINA,14.0,342.014805513,63.699,0.0
23119,216538542,13.0,15.0,TRAMONTINA,14.0,594.652278435,63.699,0.0
23281,216538542,13.0,15.0,TRAMONTINA,14.0,833.249564773,65.0,0.0
23307,216538542,13.0,15.0,TRAMONTINA,14.0,120.22203027399999,65.0,1.0
23351,257256182,12.0,13.0,BRINOX,17.5,446.349209821,34.99,0.0
23461,216538542,13.0,15.0,TRAMONTINA,14.0,666.1069629169999,62.6734693878,0.0
23473,216538542,13.0,15.0,TRAMONTINA,14.0,973.6418170630001,65.0,1.0
23509,216538542,13.0,15.0,TRAMONTINA,14.0,814.090004771,65.0,1.0
23521,216538542,13.0,15.0,TRAMONTINA,14.0,591.234853066,62.6,0.0
23630,216538542,13.0,15.0,TRAMONTINA,14.0,397.46504800699995,63.699,0.0
23711,216538542,13.0,15.0,TRAMONTINA,14.0,946.2211228839999,65.0,1.0
23806,216538542,13.0,15.0,TRAMONTINA,14.0,401.534315236,60.2,0.0
23810,216538542,13.0,15.0,TRAMONTINA,14.0,839.484499984,65.0,0.0
23850,216538542,13.0,15.0,TRAMONTINA,14.0,499.34281344199997,59.0,0.0
24056,257256182,12.0,13.0,BRINOX,17.5,466.825311651,34.99,0.0
24083,216538542,13.0,15.0,TRAMONTINA,14.0,401.17296011,65.0,1.0
24110,216538542,13.0,15.0,TRAMONTINA,14.0,311.593640093,64.12375,0.0
24167,216538542,13.0,15.0,TRAMONTINA,14.0,248.30497567400002,65.1134615385,0.0
